,Unnamed: 0,system_date,lat,lon,speed,LA,LZ,speed_range,LA_corrected,correction,geometry
1951,1951,2022-11-17 23:19:52.008883,39.9951558333,-0.0339261667,40.803,84.42,93.53,"(39.988, 49.983]",81.2912972410007,-3.2430109518489303,POINT (39.9951558333 -0.0339261667)
1952,1952,2022-11-17 23:19:53.020857,39.9952325,-0.0339975,37.459,82.06,91.92,"(29.992, 39.988]",79.80115208595711,-4.7331561068925225,POINT (39.9952325 -0.0339975)
1953,1953,2022-11-17 23:19:54.032859,39.9952985,-0.0340591667,32.452,78.42,91.07,"(29.992, 39.988]",77.62078362339274,-6.9135245694568965,POINT (39.9952985 -0.0340591667)
1954,1954,2022-11-17 23:19:55.044680,39.9953531667,-0.0341081667,26.553,77.23,90.11,"(19.996, 29.992]",78.47162735658662,-6.062680836263013,POINT (39.9953531667 -0.0341081667)
1955,1955,2022-11-17 23:19:56.056933,39.995399,-0.0341431667,20.913,76.09,88.73,"(19.996, 29.992]",79.76058487269499,-4.7737233201546445,POINT (39.995399 -0.0341431667)
1956,1956,2022-11-17 23:19:57.069663,39.9954425,-0.0341648333,18.281,76.3,90.03,"(9.961, 19.996]",81.3389038559605,-3.1954043368891405,POINT (39.9954425 -0.0341648333)
1957,1957,2022-11-17 23:19:58.082052,39.9954798333,-0.0341611667,15.249,77.45,91.97,"(9.961, 19.996]",84.3337091940179,-0.2005989988317367,POINT (39.9954798333 -0.0341611667)
1958,1958,2022-11-17 23:19:59.094391,39.9955118333,-0.034134,15.341,80.69,93.17,"(9.961, 19.996]",87.51251973511751,2.9782115422678714,POINT (39.9955118333 -0.034134)
1959,1959,2022-11-17 23:20:00.106642,39.9955318333,-0.0340816667,18.305,84.3,95.03,"(9.961, 19.996]",89.32555748084886,4.7912492879992215,POINT (39.9955318333 -0.0340816667)
1960,1960,2022-11-17 23:20:01.119457,39.9955506667,-0.0340135,22.052,84.9,96.81,"(19.996, 29.992]",88.03110203982818,3.496793846978548,POINT (39.9955506667 -0.0340135)
1961,1961,2022-11-17 23:20:02.132609,39.995555,-0.0339226667,27.494,85.38,94.93,"(19.996, 29.992]",86.26736184667119,1.7330536538215568,POINT (39.995555 -0.0339226667)
1965,1965,2022-11-17 23:20:06.173521,39.9955805,-0.0334721667,37.42,87.3,96.83,"(29.992, 39.988]",85.05174880850502,0.5174406156553886,POINT (39.9955805 -0.0334721667)
1975,1975,2022-11-17 23:20:16.252931,39.9956163333,-0.0319783333,42.415,86.97,96.15,"(39.988, 49.983]",83.44714042138091,-1.087167771468728,POINT (39.9956163333 -0.0319783333)
1976,1976,2022-11-17 23:20:17.265625,39.9956143333,-0.0318391667,42.569,88.24,95.54,"(39.988, 49.983]",84.68027230237372,0.1459641095240869,POINT (39.9956143333 -0.0318391667)
1977,1977,2022-11-17 23:20:18.277976,39.995609,-0.0316985,42.405,88.01,98.03,"(39.988, 49.983]",84.48953908134739,-0.04476911150224794,POINT (39.995609 -0.0316985)
1978,1978,2022-11-17 23:20:19.290755,39.9956001667,-0.0315603333,41.751,87.5,95.95,"(39.988, 49.983]",84.13765236545251,-0.3966558273971259,POINT (39.9956001667 -0.0315603333)
1979,1979,2022-11-17 23:20:20.303384,39.9955918333,-0.03142,42.434,87.83,97.61,"(39.988, 49.983]",84.30258452505274,-0.23172366779689924,POINT (39.9955918333 -0.03142)
1980,1980,2022-11-17 23:20:21.315613,39.9955825,-0.0312806667,42.236,88.16,97.15,"(39.988, 49.983]",84.68016221755268,0.14585402470304132,POINT (39.9955825 -0.0312806667)
1981,1981,2022-11-17 23:20:22.328158,39.9955738333,-0.0311406667,42.337,87.46,96.5,"(39.988, 49.983]",83.95586498575558,-0.578443207094054,POINT (39.9955738333 -0.0311406667)
1982,1982,2022-11-17 23:20:23.340507,39.9955653333,-0.0310006667,42.623,87.18,95.96,"(39.988, 49.983]",83.607376096519,-0.9269320963306313,POINT (39.9955653333 -0.0310006667)
1983,1983,2022-11-17 23:20:24.352795,39.995555,-0.0308603333,42.537,87.74,96.26,"(39.988, 49.983]",84.18792222024562,-0.34638597260401127,POINT (39.995555 -0.0308603333)
1984,1984,2022-11-17 23:20:25.365297,39.9955443333,-0.0307201667,42.448,87.88,97.03,"(39.988, 49.983]",84.34922885394505,-0.18507933890458617,POINT (39.9955443333 -0.0307201667)
1985,1985,2022-11-17 23:20:26.377746,39.9955338333,-0.0305826667,41.038,86.06,95.57,"(39.988, 49.983]",82.87287676630389,-1.6614314265457466,POINT (39.9955338333 -0.0305826667)
1986,1986,2022-11-17 23:20:27.390222,39.9955266667,-0.03046,36.265,84.92,94.17,"(29.992, 39.988]",82.99068618821669,-1.543622004632951,POINT (39.9955266667 -0.03046)
1987,1987,2022-11-17 23:20:28.402399,39.9955206667,-0.0303556667,30.165,81.22,91.37,"(29.992, 39.988]",81.16420335770883,-3.3701048351408076,POINT (39.9955206667 -0.0303556667)
1988,1988,2022-11-17 23:20:29.414987,39.9955143333,-0.0302713333,24.297,79.56,91.22,"(19.996, 29.992]",81.7048613587796,-2.8294468340700405,POINT (39.9955143333 -0.0302713333)
1989,1989,2022-11-17 23:20:30.427853,39.9955078333,-0.0301965,22.333,77.48,89.31,"(19.996, 29.992]",80.48229403565149,-4.052014157198144,POINT (39.9955078333 -0.0301965)
1990,1990,2022-11-17 23:20:31.440345,39.9955018333,-0.0301201667,23.487,79.33,91.15,"(19.996, 29.992]",81.81977555747851,-2.7145326353711283,POINT (39.9955018333 -0.0301201667)
1991,1991,2022-11-17 23:20:32.452452,39.9954945,-0.0300366667,26.093,81.47,93.83,"(19.996, 29.992]",82.88940226261397,-1.644905930235666,POINT (39.9954945 -0.0300366667)
1992,1992,2022-11-17 23:20:33.465097,39.9954886667,-0.029945,28.468,81.86,93.06,"(19.996, 29.992]",82.39322057621389,-2.141087616635744,POINT (39.9954886667 -0.029945)
1993,1993,2022-11-17 23:20:34.487900,39.9954883333,-0.029846,30.939,85.02,96.93,"(29.992, 39.988]",84.70647541806146,0.17216722521182248,POINT (39.9954883333 -0.029846)
1994,1994,2022-11-17 23:20:35.500064,39.9954913333,-0.0297403333,32.599,84.97,97.46,"(29.992, 39.988]",84.12480763761471,-0.4095005552349278,POINT (39.9954913333 -0.0297403333)
1995,1995,2022-11-17 23:20:36.512291,39.9954885,-0.0296183333,36.392,85.21,95.93,"(29.992, 39.988]",83.2451235759886,-1.2891846168610357,POINT (39.9954885 -0.0296183333)
1996,1996,2022-11-17 23:20:37.524848,39.995483,-0.0294866667,39.579,85.69,95.19,"(29.992, 39.988]",82.87112700274436,-1.663181190105277,POINT (39.995483 -0.0294866667)
1997,1997,2022-11-17 23:20:38.537452,39.9954768333,-0.0293545,40.624,85.62,96.61,"(39.988, 49.983]",82.53602243664932,-1.9982857562003176,POINT (39.9954768333 -0.0293545)
1998,1998,2022-11-17 23:20:39.549732,39.9954673333,-0.0292205,41.182,85.19,96.94,"(39.988, 49.983]",81.96724376394035,-2.5670644289092905,POINT (39.9954673333 -0.0292205)
1999,1999,2022-11-17 23:20:40.562402,39.9954558333,-0.0290846667,41.923,85.32,94.42,"(39.988, 49.983]",81.9158302996682,-2.618477893181435,POINT (39.9954558333 -0.0290846667)
2000,2000,2022-11-17 23:20:41.574723,39.9954473333,-0.0289481667,41.952,85.33,94.51,"(39.988, 49.983]",81.91879581260994,-2.615512380239693,POINT (39.9954473333 -0.0289481667)
2001,2001,2022-11-17 23:20:42.586828,39.9954373333,-0.028812,41.795,85.36,95.95,"(39.988, 49.983]",81.98693732023924,-2.5473708726104007,POINT (39.9954373333 -0.028812)
2002,2002,2022-11-17 23:20:43.598958,39.9954278333,-0.0286751667,41.922,85.33,96.17,"(39.988, 49.983]",81.92607295496957,-2.6082352378800664,POINT (39.9954278333 -0.0286751667)
2003,2003,2022-11-17 23:20:44.611232,39.9954206667,-0.028538,42.088,85.86,97.35,"(39.988, 49.983]",82.41587123616726,-2.1184369566823733,POINT (39.9954206667 -0.028538)
2004,2004,2022-11-17 23:20:45.623231,39.99541,-0.0284003333,42.329,85.88,95.58,"(39.988, 49.983]",82.37778740408663,-2.156520788763004,POINT (39.99541 -0.0284003333)
2005,2005,2022-11-17 23:20:46.635432,39.9954021667,-0.0282621667,42.258,85.73,97.76,"(39.988, 49.983]",82.24486480528168,-2.2894433875679567,POINT (39.9954021667 -0.0282621667)
2006,2006,2022-11-17 23:20:47.647337,39.9953915,-0.028124,42.449,84.83,99.78,"(39.988, 49.983]",81.2989892055035,-3.235318987346133,POINT (39.9953915 -0.028124)
2007,2007,2022-11-17 23:20:48.659352,39.9953853333,-0.0279848333,42.727,84.49,96.4,"(39.988, 49.983]",80.89258492889944,-3.6417232639501975,POINT (39.9953853333 -0.0279848333)
2008,2008,2022-11-17 23:20:49.671474,39.995379,-0.027846,42.333,84.82,95.14,"(39.988, 49.983]",81.3168261495093,-3.2174820433403397,POINT (39.995379 -0.027846)
2009,2009,2022-11-17 23:20:50.683471,39.9953706667,-0.0277075,42.582,87.99,100.55,"(39.988, 49.983]",84.4271661657377,-0.10714202711193366,POINT (39.9953706667 -0.0277075)
2010,2010,2022-11-17 23:20:51.695659,39.9953576667,-0.0275723333,41.341,85.18,93.74,"(39.988, 49.983]",81.91804344441844,-2.616264748431192,POINT (39.9953576667 -0.0275723333)
2011,2011,2022-11-17 23:20:52.708435,39.9953458333,-0.0274361667,41.97,85.8,94.83,"(39.988, 49.983]",82.38443202465254,-2.149876168197096,POINT (39.9953458333 -0.0274361667)
2012,2012,2022-11-17 23:20:53.728425,39.9953348333,-0.027299,42.132,85.76,97.38,"(39.988, 49.983]",82.30524194186582,-2.22906625098382,POINT (39.9953348333 -0.027299)
2013,2013,2022-11-17 23:20:54.744165,39.9953258333,-0.0271595,42.549,85.93,96.21,"(39.988, 49.983]",82.37505282684937,-2.1592553660002665,POINT (39.9953258333 -0.0271595)
2014,2014,2022-11-17 23:20:55.756389,39.9953161667,-0.0270201667,42.448,85.54,93.56,"(39.988, 49.983]",82.00922885394506,-2.5250793389045754,POINT (39.9953161667 -0.0270201667)
2015,2015,2022-11-17 23:20:56.768533,39.9953068333,-0.0268818333,42.563,85.93,97.72,"(39.988, 49.983]",82.37170622384451,-2.1626019690051237,POINT (39.9953068333 -0.0268818333)
2016,2016,2022-11-17 23:20:57.780935,39.995298,-0.0267425,42.486,86.24,96.65,"(39.988, 49.983]",82.7001261797067,-1.8341820131429358,POINT (39.995298 -0.0267425)
2017,2017,2022-11-17 23:20:58.793006,39.995286,-0.0266045,42.344,85.9,94.81,"(39.988, 49.983]",82.39418316767936,-2.1401250251702777,POINT (39.995286 -0.0266045)
2018,2018,2022-11-17 23:20:59.804940,39.9952765,-0.0264656667,42.273,86.25,97.01,"(39.988, 49.983]",82.76125451427217,-1.7730536785774689,POINT (39.9952765 -0.0264656667)
2019,2019,2022-11-17 23:21:00.817006,39.9952683333,-0.0263261667,42.314,86.07,94.69,"(39.988, 49.983]",82.57139291794266,-1.962915274906976,POINT (39.9952683333 -0.0263261667)
2020,2020,2022-11-17 23:21:01.829106,39.9952621667,-0.0261851667,42.418,86.48,95.68,"(39.988, 49.983]",82.95642093366682,-1.5778872591828161,POINT (39.9952621667 -0.0261851667)
2021,2021,2022-11-17 23:21:02.841774,39.9952558333,-0.0260468333,42.314,85.8,96.18,"(39.988, 49.983]",82.30139291794265,-2.2329152749069863,POINT (39.9952558333 -0.0260468333)
2022,2022,2022-11-17 23:21:03.853867,39.9952456667,-0.0259083333,42.303,85.57,97.33,"(39.988, 49.983]",82.07403777385123,-2.4602704189984053,POINT (39.9952456667 -0.0259083333)
2023,2023,2022-11-17 23:21:04.866958,39.9952418333,-0.0257678333,42.506,86.38,99.16,"(39.988, 49.983]",82.83533856813928,-1.698969624710358,POINT (39.9952418333 -0.0257678333)
2024,2024,2022-11-17 23:21:05.879112,39.9952406667,-0.0256258333,42.383,86.29,95.18,"(39.988, 49.983]",82.77481812498984,-1.7594900678598009,POINT (39.9952406667 -0.0256258333)
2025,2025,2022-11-17 23:21:06.891488,39.9952343333,-0.0254878333,42.274,85.65,95.37,"(39.988, 49.983]",82.16101387375575,-2.373294319093887,POINT (39.9952343333 -0.0254878333)
2026,2026,2022-11-17 23:21:07.903503,39.9952275,-0.02535,42.382,85.11,94.99,"(39.988, 49.983]",81.59505814662307,-2.9392500462265616,POINT (39.9952275 -0.02535)
2027,2027,2022-11-17 23:21:08.915529,39.9952203333,-0.0252141667,41.68,86.25,96.34,"(39.988, 49.983]",82.90496638715129,-1.6293418056983455,POINT (39.9952203333 -0.0252141667)
2028,2028,2022-11-17 23:21:09.927695,39.9952131667,-0.0250761667,42.394,85.43,95.63,"(39.988, 49.983]",81.91217826072935,-2.6221299321202878,POINT (39.9952131667 -0.0250761667)
2029,2029,2022-11-17 23:21:10.939779,39.9952045,-0.0249373333,42.628,87.1,97.91,"(39.988, 49.983]",83.52618282994355,-1.0081253629060853,POINT (39.9952045 -0.0249373333)
2030,2030,2022-11-17 23:21:11.952174,39.9951946667,-0.024798,42.535,84.61,95.32,"(39.988, 49.983]",81.05840053117626,-3.475907661673375,POINT (39.9951946667 -0.024798)
2031,2031,2022-11-17 23:21:12.964324,39.9951878333,-0.024663,41.32,86.17,101.18,"(39.988, 49.983]",82.9132121953138,-1.6210959975358321,POINT (39.9951878333 -0.024663)
2032,2032,2022-11-17 23:21:13.986601,39.9951883333,-0.0245393333,36.728,81.68,92.84,"(29.992, 39.988]",79.62163186573278,-4.912676327116856,POINT (39.9951883333 -0.0245393333)
2033,2033,2022-11-17 23:21:14.998726,39.9951923333,-0.02443,32.426,82.07,93.18,"(29.992, 39.988]",81.27893710077483,-3.2553710920748102,POINT (39.9951923333 -0.02443)
2034,2034,2022-11-17 23:21:16.011527,39.9951981667,-0.0243333333,28.375,81.31,94.61,"(19.996, 29.992]",81.87650747215919,-2.657800720690446,POINT (39.9951981667 -0.0243333333)
2035,2035,2022-11-17 23:21:17.023621,39.9951975,-0.0242413333,26.587,80.12,92.65,"(19.996, 29.992]",81.34860995271758,-3.185698240132055,POINT (39.9951975 -0.0242413333)
2036,2036,2022-11-17 23:21:18.035948,39.995195,-0.0241633333,22.593,80.74,93.33,"(19.996, 29.992]",83.62454770099453,-0.9097604918551099,POINT (39.995195 -0.0241633333)
2037,2037,2022-11-17 23:21:19.048462,39.9951821667,-0.0240945,21.572,82.81,94.43,"(19.996, 29.992]",86.16497427381415,1.6306660809645166,POINT (39.9951821667 -0.0240945)
2038,2038,2022-11-17 23:21:20.061101,39.9951545,-0.024035,21.263,80.17,92.26,"(19.996, 29.992]",83.67174322628247,-0.8625649665671631,POINT (39.9951545 -0.024035)
2039,2039,2022-11-17 23:21:21.074885,39.9951121667,-0.0239906667,22.146,79.87,92.02,"(19.996, 29.992]",82.95783144714915,-1.5764767457004893,POINT (39.9951121667 -0.0239906667)
2040,2040,2022-11-17 23:21:22.087688,39.995066,-0.0239471667,23.307,79.6,91.73,"(19.996, 29.992]",82.16803764527444,-2.3662705475751977,POINT (39.995066 -0.0239471667)
2041,2041,2022-11-17 23:21:23.099805,39.9950251667,-0.0238993333,22.355,78.34,92.23,"(19.996, 29.992]",81.33227793337636,-3.2020302594732755,POINT (39.9950251667 -0.0238993333)
2042,2042,2022-11-17 23:21:24.111919,39.9949875,-0.023841,23.676,82.9,95.12,"(19.996, 29.992]",85.30824326391675,0.7739350710671147,POINT (39.9949875 -0.023841)
2043,2043,2022-11-17 23:21:25.123985,39.9949573333,-0.0237701667,24.714,82.8,95.53,"(19.996, 29.992]",84.77175224853683,0.23744405568719174,POINT (39.9949573333 -0.0237701667)
2044,2044,2022-11-17 23:21:26.136996,39.9949406667,-0.0236903333,26.119,84.4,98.64,"(19.996, 29.992]",85.80927084989274,1.2749626570431047,POINT (39.9949406667 -0.0236903333)
2047,2047,2022-11-17 23:21:29.168605,39.9949608333,-0.0234356667,25.676,81.55,97.31,"(19.996, 29.992]",83.13328855302174,-1.4010196398278936,POINT (39.9949608333 -0.0234356667)
2056,2056,2022-11-17 23:21:38.248488,39.9955113333,-0.0234053333,27.503,86.8,102.67,"(19.996, 29.992]",87.68403241224192,3.149724219392283,POINT (39.9955113333 -0.0234053333)
2057,2057,2022-11-17 23:21:39.260617,39.99553,-0.0234963333,29.91,83.66,94.32,"(19.996, 29.992]",83.69056401959898,-0.8437441732506556,POINT (39.99553 -0.0234963333)
2058,2058,2022-11-17 23:21:40.273131,39.9955393333,-0.0235916667,29.281,84.1,97.39,"(19.996, 29.992]",84.34677526060986,-0.18753293223977607,POINT (39.9955393333 -0.0235916667)
2059,2059,2022-11-17 23:21:41.285331,39.9955518333,-0.0236801667,27.986,85.66,97.77,"(19.996, 29.992]",86.36693257818277,1.8326243853331334,POINT (39.9955518333 -0.0236801667)
2060,2060,2022-11-17 23:21:42.297991,39.9955791667,-0.0237615,27.386,86.82,97.52,"(19.996, 29.992]",87.74740028837343,3.213092095523791,POINT (39.9955791667 -0.0237615)
2061,2061,2022-11-17 23:21:43.310519,39.9956275,-0.0238325,30.763,89.0,100.15,"(29.992, 39.988]",88.74450929135587,4.210201098506232,POINT (39.9956275 -0.0238325)
2062,2062,2022-11-17 23:21:44.323101,39.9956918333,-0.0239021667,34.459,86.79,98.23,"(29.992, 39.988]",85.38033783582175,0.8460296429721126,POINT (39.9956918333 -0.0239021667)
2063,2063,2022-11-17 23:21:45.335284,39.995765,-0.0239756667,38.24,90.81,103.14,"(29.992, 39.988]",88.34123719171093,3.806928998861295,POINT (39.995765 -0.0239756667)
2064,2064,2022-11-17 23:21:46.347725,39.9958465,-0.0240543333,41.752,88.38,101.96,"(39.988, 49.983]",85.01740871631723,0.48310052346759846,POINT (39.9958465 -0.0240543333)
2065,2065,2022-11-17 23:21:47.359985,39.9959338333,-0.0241373333,43.936,89.39,101.42,"(39.988, 49.983]",85.50873570487681,0.9744275120271766,POINT (39.9959338333 -0.0241373333)
2066,2066,2022-11-17 23:21:48.372079,39.9960243333,-0.0242275,46.073,89.18,101.48,"(39.988, 49.983]",84.8156021958124,0.28129400296276685,POINT (39.9960243333 -0.0242275)
2067,2067,2022-11-17 23:21:49.384127,39.9961193333,-0.0243211667,48.227,89.41,100.78,"(39.988, 49.983]",84.58079107705734,0.04648288420770541,POINT (39.9961193333 -0.0243211667)
2068,2068,2022-11-17 23:21:50.396723,39.9962171667,-0.0244185,49.834,90.86,100.69,"(39.988, 49.983]",85.69734516741241,1.1630369745627718,POINT (39.9962171667 -0.0244185)
2069,2069,2022-11-17 23:21:51.408871,39.9963143333,-0.0245151667,48.438,89.42,99.79,"(39.988, 49.983]",84.546381069946,0.01207287709635807,POINT (39.9963143333 -0.0245151667)
2070,2070,2022-11-17 23:21:52.421006,39.9964098333,-0.0246073333,47.577,90.1,102.62,"(39.988, 49.983]",85.40883056240813,0.8745223695584912,POINT (39.9964098333 -0.0246073333)
2071,2071,2022-11-17 23:21:53.433174,39.9965065,-0.0247031667,48.967,91.1,104.07,"(39.988, 49.983]",86.11588530210238,1.5815771092527484,POINT (39.9965065 -0.0247031667)
2113,2113,2022-11-17 23:22:35.976002,40.000921,-0.0303426667,49.514,87.02,97.96,"(39.988, 49.983]",81.92287805496598,-2.6114301378836586,POINT (40.000921 -0.0303426667)
2114,2114,2022-11-17 23:22:36.990384,40.0009685,-0.0304748333,42.473,84.54,96.87,"(39.988, 49.983]",81.00323933594328,-3.5310688569063586,POINT (40.0009685 -0.0304748333)
2115,2115,2022-11-17 23:22:38.003123,40.0010083333,-0.0305918333,37.754,83.99,93.91,"(29.992, 39.988]",81.65135293247334,-2.882955260376292,POINT (40.0010083333 -0.0305918333)
2116,2116,2022-11-17 23:22:39.015281,40.0010391667,-0.0306981667,33.445,84.52,97.16,"(29.992, 39.988]",83.41417565783905,-1.1201325350105833,POINT (40.0010391667 -0.0306981667)
2117,2117,2022-11-17 23:22:40.027571,40.001059,-0.0307993333,31.551,85.6,98.45,"(29.992, 39.988]",85.0872146793753,0.5529064865256572,POINT (40.001059 -0.0307993333)
2118,2118,2022-11-17 23:22:41.039806,40.0010776667,-0.0308998333,30.415,84.63,95.58,"(29.992, 39.988]",84.49024186365693,-0.04406632919270237,POINT (40.0010776667 -0.0308998333)
2119,2119,2022-11-17 23:22:42.052014,40.001103,-0.0309931667,30.029,83.83,95.66,"(29.992, 39.988]",83.82017112355025,-0.7141370692993831,POINT (40.001103 -0.0309931667)
2120,2120,2022-11-17 23:22:43.064529,40.0011401667,-0.0310765,29.381,85.05,98.37,"(19.996, 29.992]",85.26209275157682,0.7277845587271798,POINT (40.0011401667 -0.0310765)
2121,2121,2022-11-17 23:22:44.076714,40.0011853333,-0.0311496667,28.951,86.11,98.29,"(19.996, 29.992]",86.4720738079511,1.937765615101469,POINT (40.0011853333 -0.0311496667)
2122,2122,2022-11-17 23:22:45.088793,40.0012421667,-0.031208,29.428,84.86,95.85,"(19.996, 29.992]",85.05583273033119,0.5215245374815538,POINT (40.0012421667 -0.031208)
2123,2123,2022-11-17 23:22:46.101105,40.0013085,-0.0312568333,30.828,84.52,97.59,"(29.992, 39.988]",84.24303775031646,-0.29127044253317536,POINT (40.0013085 -0.0312568333)
2124,2124,2022-11-17 23:22:47.113570,40.0013745,-0.031311,30.357,84.56,98.14,"(29.992, 39.988]",84.43965928476013,-0.09464890808951054,POINT (40.0013745 -0.031311)
2125,2125,2022-11-17 23:22:48.125717,40.001433,-0.0313775,31.108,84.5,96.51,"(29.992, 39.988]",84.13105957514914,-0.40324861770049836,POINT (40.001433 -0.0313775)
2130,2130,2022-11-17 23:22:53.175822,40.0014543333,-0.0318511667,32.541,84.78,95.75,"(29.992, 39.988]",83.95292301171425,-0.5813851811353885,POINT (40.0014543333 -0.0318511667)
2139,2139,2022-11-17 23:23:02.247420,40.0010233333,-0.0312278333,44.686,89.99,97.01,"(39.988, 49.983]",85.93655002173946,1.402241828889828,POINT (40.0010233333 -0.0312278333)
2140,2140,2022-11-17 23:23:03.259835,40.0010003333,-0.0310788333,47.287,92.17,100.61,"(39.988, 49.983]",87.54102690838495,3.006718715535314,POINT (40.0010003333 -0.0310788333)
2141,2141,2022-11-17 23:23:04.272024,40.0009608333,-0.0309295,49.302,92.51,100.49,"(39.988, 49.983]",87.45652724710867,2.922219054259031,POINT (40.0009608333 -0.0309295)
2240,2240,2022-11-17 23:24:44.470796,39.9882845,-0.0232796667,49.898,90.6,101.16,"(39.988, 49.983]",85.42428909776386,0.8899809049142249,POINT (39.9882845 -0.0232796667)
2241,2241,2022-11-17 23:24:45.486101,39.9881671667,-0.0233105,47.177,90.9,100.07,"(39.988, 49.983]",86.29471845990845,1.7604102670588162,POINT (39.9881671667 -0.0233105)
2242,2242,2022-11-17 23:24:46.498518,39.9880556667,-0.0233393333,44.661,89.66,97.49,"(39.988, 49.983]",85.61224283578817,1.07793464293853,POINT (39.9880556667 -0.0233393333)
2243,2243,2022-11-17 23:24:47.510842,39.9879531667,-0.0233645,40.722,89.52,100.17,"(39.988, 49.983]",86.41151166204124,1.877203469191599,POINT (39.9879531667 -0.0233645)
2244,2244,2022-11-17 23:24:48.522854,39.9878578333,-0.0233888333,38.105,87.88,97.07,"(29.992, 39.988]",85.4472138295767,0.9129056367270607,POINT (39.9878578333 -0.0233888333)
2245,2245,2022-11-17 23:24:49.534988,39.9877683333,-0.0234206667,36.808,90.23,100.56,"(29.992, 39.988]",88.14949800828292,3.6151898154332827,POINT (39.9877683333 -0.0234206667)
2246,2246,2022-11-17 23:24:50.547566,39.9876856667,-0.0234631667,35.296,88.68,98.83,"(29.992, 39.988]",87.02619841365643,2.491890220806795,POINT (39.9876856667 -0.0234631667)
2247,2247,2022-11-17 23:24:51.559924,39.9876113333,-0.023517,34.373,88.91,99.79,"(29.992, 39.988]",87.52575781798441,2.991449625134777,POINT (39.9876113333 -0.023517)
2248,2248,2022-11-17 23:24:52.572277,39.9875403333,-0.0235828333,35.243,87.32,98.17,"(29.992, 39.988]",85.68148510883512,1.147176915985483,POINT (39.9875403333 -0.0235828333)
2249,2249,2022-11-17 23:24:53.584076,39.9874728333,-0.0236561667,35.059,86.26,99.86,"(29.992, 39.988]",84.67473492187659,0.14042672902695585,POINT (39.9874728333 -0.0236561667)
2250,2250,2022-11-17 23:24:54.596433,39.9874031667,-0.0237263333,34.703,85.49,97.96,"(29.992, 39.988]",84.00855988797572,-0.5257483048739147,POINT (39.9874031667 -0.0237263333)
2251,2251,2022-11-17 23:24:55.608889,39.9873231667,-0.0237745,35.118,84.71,97.41,"(29.992, 39.988]",83.10762987501558,-1.4266783178340603,POINT (39.9873231667 -0.0237745)
2252,2252,2022-11-17 23:24:56.621182,39.9872353333,-0.0237875,35.823,86.77,99.22,"(29.992, 39.988]",84.96543364142042,0.43112544857078205,POINT (39.9872353333 -0.0237875)
2253,2253,2022-11-17 23:24:57.633261,39.9871463333,-0.0237645,36.509,88.66,99.24,"(29.992, 39.988]",86.6624708306005,2.1281626377508616,POINT (39.9871463333 -0.0237645)
2254,2254,2022-11-17 23:24:58.645362,39.9870536667,-0.0237291667,38.65,91.8,102.53,"(29.992, 39.988]",89.22274835186879,4.688440159019152,POINT (39.9870536667 -0.0237291667)
2255,2255,2022-11-17 23:24:59.657291,39.9869591667,-0.0237021667,39.412,93.36,102.87,"(29.992, 39.988]",90.58414066882071,6.049832475971073,POINT (39.9869591667 -0.0237021667)
2256,2256,2022-11-17 23:25:00.669421,39.9868541667,-0.0237,42.81,93.09,101.0,"(39.988, 49.983]",89.47284292800471,4.9385347351550735,POINT (39.9868541667 -0.0237)
2257,2257,2022-11-17 23:25:01.681507,39.9867466667,-0.0237281667,44.461,93.58,106.46,"(39.988, 49.983]",89.57790040158577,5.043592208736129,POINT (39.9867466667 -0.0237281667)
2258,2258,2022-11-17 23:25:02.693865,39.9866345,-0.0237671667,47.214,93.48,102.85,"(39.988, 49.983]",88.86674332364558,4.332435130795943,POINT (39.9866345 -0.0237671667)
2273,2273,2022-11-17 23:25:17.887856,39.9845936667,-0.024517,46.298,90.14,99.42,"(39.988, 49.983]",85.72604409158635,1.1917358987367095,POINT (39.9845936667 -0.024517)
2274,2274,2022-11-17 23:25:18.899966,39.9844891667,-0.0245563333,42.178,89.18,98.97,"(39.988, 49.983]",85.71414136014393,1.1798331672942908,POINT (39.9844891667 -0.0245563333)
2275,2275,2022-11-17 23:25:19.912784,39.9843906667,-0.0245915,38.399,88.5,99.13,"(29.992, 39.988]",85.98902723847338,1.4547190456237473,POINT (39.9843906667 -0.0245915)
2276,2276,2022-11-17 23:25:20.925594,39.9843048333,-0.0246263333,34.73,88.02,98.72,"(29.992, 39.988]",86.5306482791052,1.9963400862555574,POINT (39.9843048333 -0.0246263333)
2277,2277,2022-11-17 23:25:21.938185,39.9842275,-0.0246628333,32.786,86.18,94.61,"(29.992, 39.988]",85.27661988074492,0.7423116878952811,POINT (39.9842275 -0.0246628333)
2278,2278,2022-11-17 23:25:22.950450,39.9841558333,-0.0247066667,30.969,84.09,94.45,"(29.992, 39.988]",83.76661622280368,-0.7676919700459592,POINT (39.9841558333 -0.0247066667)
2279,2279,2022-11-17 23:25:23.962445,39.9840986667,-0.0247608333,28.089,83.2,92.67,"(19.996, 29.992]",83.86956152098885,-0.6647466718607831,POINT (39.9840986667 -0.0247608333)
2280,2280,2022-11-17 23:25:24.983126,39.9840533333,-0.0248268333,26.292,82.79,94.61,"(19.996, 29.992]",84.13211371073237,-0.4021944821172667,POINT (39.9840533333 -0.0248268333)
2281,2281,2022-11-17 23:25:25.995296,39.984019,-0.0248978333,26.035,85.85,97.2,"(19.996, 29.992]",87.29203953325461,2.7577313404049733,POINT (39.984019 -0.0248978333)
