Time,lat,lon,speed,LA,LZ
2024-05-23 17:14:00,43.3155193333,-1.9039596667,2.098,68.14452252356256,85.08621111297447
2024-05-23 17:14:01,43.3155376667,-1.903893,5.173,68.45181113370475,83.69236281561209
2024-05-23 17:14:02,43.3155461667,-1.903864,4.674,68.84600500287326,81.86041854592798
2024-05-23 17:14:04,43.3155541667,-1.9038401667,3.443,67.13123589726786,78.72652539561729
2024-05-23 17:14:05,43.3155561667,-1.903823,3.488,66.36851120061003,77.3657165581787
2024-05-23 17:14:06,43.3155623333,-1.9038011667,3.554,65.42820961259378,77.70502762684471
2024-05-23 17:14:07,43.315559,-1.9037876667,3.554,64.88645800293627,75.97903177328809
2024-05-23 17:14:08,43.3155571667,-1.9037756667,3.243,65.24233723689935,76.45694234411481
2024-05-23 17:14:10,43.3155428333,-1.9037511667,4.729,68.04758047318418,85.74925289286297
2024-05-23 17:14:11,43.3155303333,-1.9037393333,3.816,67.4055194684955,83.85729246100391
2024-05-23 17:14:12,43.3155183333,-1.9037301667,4.3,68.81495638747806,90.02873511149394
2024-05-23 17:14:13,43.3155081667,-1.903725,3.874,69.03841121670332,90.64584890502766
2024-05-23 17:14:14,43.3154963333,-1.9037225,6.69,69.9647692068333,87.01413581522702
2024-05-23 17:14:16,43.3154626667,-1.9037193333,7.692,72.16318095576034,86.77702360480441
2024-05-23 17:14:17,43.3154441667,-1.9037198333,8.042,72.08920970187361,86.86849508159474
2024-05-23 17:14:18,43.3154233333,-1.9037225,8.339,71.944925297217,86.63756009830335
2024-05-23 17:14:19,43.3154013333,-1.9037203333,8.699,71.41831307239225,86.82159621463903
2024-05-23 17:14:20,43.315381,-1.9037201667,8.194,71.21680076930525,86.40639257000153
2024-05-23 17:14:21,43.3153481667,-1.9037195,7.065,70.53070748421312,85.75173464242381
2024-05-23 17:14:23,43.3153336667,-1.903724,6.624,68.50749798795376,85.6126975656963
2024-05-23 17:14:24,43.3153185,-1.9037253333,6.583,67.76414027725272,83.90018335468258
2024-05-23 17:14:25,43.3153053333,-1.9037276667,6.11,68.54799420506735,83.26322669308617
2024-05-23 17:14:26,43.3152903333,-1.9037268333,5.778,67.5212571543277,82.31205187308129
2024-05-23 17:14:27,43.3152723333,-1.9037316667,6.231,67.18309441477471,82.64109201541453
2024-05-23 17:14:29,43.3152396667,-1.9037416667,6.431,68.20627122097717,82.85333872218986
2024-05-23 17:14:30,43.315214,-1.9037396667,7.088,69.51943095072843,83.49729474601918
2024-05-23 17:14:31,43.3151885,-1.9037403333,7.665,71.79106583741869,84.81809572826938
2024-05-23 17:14:32,43.3151601667,-1.9037421667,8.935,72.93981433043307,87.10525670496372
2024-05-23 17:14:33,43.3151285,-1.90374,10.036,70.9622492506921,87.91518169307068
2024-05-23 17:14:34,43.3150828333,-1.9037435,9.031,71.58007147760766,86.35762045773403
2024-05-23 17:14:35,43.315063,-1.9037503333,8.583,71.76693376490881,88.56595803164387
2024-05-23 17:14:37,43.3150603333,-1.9037553333,4.413,68.6892959046759,82.89518584545843
2024-05-23 17:14:38,43.3150478333,-1.903754,4.625,67.99791680189658,82.47598533735074
2024-05-23 17:14:39,43.3150431667,-1.9037596667,4.768,67.25290059246913,83.2255086089046
2024-05-23 17:14:40,43.3150363333,-1.9037673333,4.698,65.9535612723553,79.79880888328606
2024-05-23 17:14:41,43.3150323333,-1.9037645,2.606,64.15212490865241,76.87788299581237
2024-05-23 17:14:42,43.3150335,-1.9037605,0.751,63.15820721536184,76.50763544959153
2024-05-23 17:14:44,43.3150351667,-1.9037555,0.219,61.974263789758325,76.24542210089639
