index,Value,Tag
2022-12-17 07:45:00,48.9130434782609,BI-RUI-C005LD
2022-12-17 08:00:00,44.4652173913043,BI-RUI-C005LD
2022-12-17 08:15:00,44.4590909090909,BI-RUI-C005LD
2022-12-17 08:30:00,45.3136363636364,BI-RUI-C005LD
2022-12-17 08:45:00,46.225,BI-RUI-C005LD
2022-12-17 09:00:00,46.4681818181818,BI-RUI-C005LD
2022-12-17 09:15:00,46.2666666666667,BI-RUI-C005LD
2022-12-17 09:30:00,51.4590909090909,BI-RUI-C005LD
2022-12-17 09:45:00,47.4956521739131,BI-RUI-C005LD
2022-12-17 10:00:00,48.7826086956522,BI-RUI-C005LD
2022-12-17 10:15:00,52.3086956521739,BI-RUI-C005LD
2022-12-17 10:30:00,53.8409090909091,BI-RUI-C005LD
2022-12-17 10:45:00,50.8173913043478,BI-RUI-C005LD
2022-12-17 11:00:00,50.6782608695652,BI-RUI-C005LD
2022-12-17 11:15:00,50.6608695652174,BI-RUI-C005LD
2022-12-17 11:30:00,49.8772727272727,BI-RUI-C005LD
2022-12-17 11:45:00,51.6,BI-RUI-C005LD
2022-12-17 12:00:00,54.3347826086957,BI-RUI-C005LD
2022-12-17 12:15:00,57.2227272727273,BI-RUI-C005LD
2022-12-17 12:30:00,58.0272727272727,BI-RUI-C005LD
2022-12-17 12:45:00,54.3565217391304,BI-RUI-C005LD
2022-12-17 13:00:00,55.9652173913043,BI-RUI-C005LD
2022-12-17 13:15:00,60.1045454545454,BI-RUI-C005LD
2022-12-17 13:30:00,61.604347826087,BI-RUI-C005LD
2022-12-17 13:45:00,60.7,BI-RUI-C005LD
2022-12-17 14:00:00,61.7863636363636,BI-RUI-C005LD
2022-12-17 14:15:00,63.7086956521739,BI-RUI-C005LD
2022-12-17 14:30:00,62.6909090909091,BI-RUI-C005LD
2022-12-17 14:45:00,64.4318181818182,BI-RUI-C005LD
2022-12-17 15:00:00,67.0458333333333,BI-RUI-C005LD
2022-12-17 15:15:00,66.8391304347826,BI-RUI-C005LD
2022-12-17 15:30:00,65.8181818181818,BI-RUI-C005LD
2022-12-17 15:45:00,64.4863636363636,BI-RUI-C005LD
2022-12-17 16:00:00,67.7869565217391,BI-RUI-C005LD
2022-12-17 16:15:00,68.0652173913043,BI-RUI-C005LD
2022-12-17 16:30:00,67.2521739130435,BI-RUI-C005LD
2022-12-17 16:45:00,67.2304347826087,BI-RUI-C005LD
2022-12-17 17:00:00,68.0291666666667,BI-RUI-C005LD
2022-12-17 17:15:00,67.9,BI-RUI-C005LD
2022-12-17 17:30:00,67.2130434782609,BI-RUI-C005LD
2022-12-17 17:45:00,67.625,BI-RUI-C005LD
2022-12-17 18:00:00,68.7086956521739,BI-RUI-C005LD
2022-12-17 18:15:00,68.1086956521739,BI-RUI-C005LD
2022-12-17 18:30:00,69.995652173913,BI-RUI-C005LD
2022-12-17 18:45:00,69.4260869565217,BI-RUI-C005LD
2022-12-17 19:00:00,70.1391304347826,BI-RUI-C005LD
2022-12-17 19:15:00,69.0772727272727,BI-RUI-C005LD
2022-12-17 19:30:00,70.175,BI-RUI-C005LD
2022-12-17 19:45:00,67.05,BI-RUI-C005LD
2022-12-17 20:00:00,68.6833333333333,BI-RUI-C005LD
2022-12-17 20:15:00,68.6826086956522,BI-RUI-C005LD
2022-12-17 20:30:00,69.5347826086957,BI-RUI-C005LD
2022-12-17 20:45:00,70.3173913043478,BI-RUI-C005LD
2022-12-17 21:00:00,71.4541666666667,BI-RUI-C005LD
2022-12-17 21:15:00,72.0652173913043,BI-RUI-C005LD
2022-12-17 21:30:00,72.7565217391304,BI-RUI-C005LD
2022-12-17 21:45:00,71.5545454545455,BI-RUI-C005LD
2022-12-17 22:00:00,71.6173913043478,BI-RUI-C005LD
2022-12-17 22:15:00,72.1260869565217,BI-RUI-C005LD
2022-12-17 22:30:00,70.6,BI-RUI-C005LD
2022-12-17 22:45:00,71.5130434782609,BI-RUI-C005LD
2022-12-17 23:00:00,72.1130434782609,BI-RUI-C005LD
2022-12-17 23:15:00,71.2125,BI-RUI-C005LD
2022-12-17 23:30:00,70.7,BI-RUI-C005LD
2022-12-17 23:45:00,70.3681818181818,BI-RUI-C005LD
2022-12-18 00:00:00,69.95,BI-RUI-C005LD
2022-12-18 00:15:00,68.0434782608696,BI-RUI-C005LD
2022-12-18 00:30:00,67.7521739130435,BI-RUI-C005LD
2022-12-18 00:45:00,67.3,BI-RUI-C005LD
2022-12-18 01:00:00,67.8916666666667,BI-RUI-C005LD
2022-12-18 01:15:00,64.5545454545455,BI-RUI-C005LD
2022-12-18 01:30:00,62.4304347826087,BI-RUI-C005LD
2022-12-18 01:45:00,63.4913043478261,BI-RUI-C005LD
2022-12-18 02:00:00,59.2086956521739,BI-RUI-C005LD
2022-12-18 02:15:00,61.3333333333333,BI-RUI-C005LD
2022-12-18 02:30:00,58.4478260869565,BI-RUI-C005LD
2022-12-18 02:45:00,57.9739130434783,BI-RUI-C005LD
2022-12-18 03:00:00,55.225,BI-RUI-C005LD
2022-12-18 03:15:00,53.1086956521739,BI-RUI-C005LD
2022-12-18 03:30:00,50.7260869565217,BI-RUI-C005LD
2022-12-18 03:45:00,51.6173913043478,BI-RUI-C005LD
2022-12-18 04:00:00,51.3478260869565,BI-RUI-C005LD
2022-12-18 04:15:00,52.7391304347826,BI-RUI-C005LD
2022-12-18 04:30:00,51.325,BI-RUI-C005LD
2022-12-18 04:45:00,49.6565217391304,BI-RUI-C005LD
2022-12-18 05:00:00,51.0130434782609,BI-RUI-C005LD
2022-12-18 05:15:00,54.5347826086956,BI-RUI-C005LD
2022-12-18 05:30:00,51.8583333333333,BI-RUI-C005LD
2022-12-18 05:45:00,47.4521739130435,BI-RUI-C005LD
2022-12-18 06:00:00,47.395652173913,BI-RUI-C005LD
2022-12-18 06:15:00,48.9130434782609,BI-RUI-C005LD
2022-12-18 06:30:00,47.7391304347826,BI-RUI-C005LD
2022-12-18 06:45:00,50.2217391304348,BI-RUI-C005LD
2022-12-18 07:00:00,45.2583333333333,BI-RUI-C005LD
2022-12-18 07:15:00,43.1739130434783,BI-RUI-C005LD
2022-12-18 07:30:00,44.4,BI-RUI-C005LD
2022-12-18 07:45:00,51.1260869565217,BI-RUI-C005LD
2022-12-18 08:00:00,46.0391304347826,BI-RUI-C005LD
2022-12-18 08:15:00,48.5695652173913,BI-RUI-C005LD
2022-12-18 08:30:00,60.3666666666667,BI-RUI-C005LD
2022-12-18 08:45:00,45.004347826087,BI-RUI-C005LD
2022-12-18 09:00:00,43.0583333333333,BI-RUI-C005LD
2022-12-18 09:15:00,55.1217391304348,BI-RUI-C005LD
2022-12-18 09:30:00,49.6347826086957,BI-RUI-C005LD
2022-12-18 09:45:00,44.8291666666667,BI-RUI-C005LD
2022-12-18 10:00:00,46.0772727272727,BI-RUI-C005LD
2022-12-18 10:15:00,45.3045454545455,BI-RUI-C005LD
2022-12-18 10:30:00,48.2608695652174,BI-RUI-C005LD
2022-12-18 10:45:00,49.7695652173913,BI-RUI-C005LD
2022-12-18 11:00:00,47.595652173913,BI-RUI-C005LD
2022-12-18 11:15:00,50.1521739130435,BI-RUI-C005LD
2022-12-18 11:30:00,49.7521739130435,BI-RUI-C005LD
2022-12-18 11:45:00,54.8260869565217,BI-RUI-C005LD
2022-12-18 12:00:00,53.9521739130435,BI-RUI-C005LD
2022-12-18 12:15:00,54.5565217391304,BI-RUI-C005LD
2022-12-18 12:30:00,53.4208333333333,BI-RUI-C005LD
2022-12-18 12:45:00,52.7913043478261,BI-RUI-C005LD
2022-12-18 13:00:00,54.8043478260869,BI-RUI-C005LD
2022-12-18 13:15:00,57.2833333333333,BI-RUI-C005LD
2022-12-18 13:30:00,58.2565217391304,BI-RUI-C005LD
2022-12-18 13:45:00,58.9869565217391,BI-RUI-C005LD
2022-12-18 14:00:00,60.3,BI-RUI-C005LD
2022-12-18 14:15:00,61.6608695652174,BI-RUI-C005LD
2022-12-18 14:30:00,59.8347826086956,BI-RUI-C005LD
2022-12-18 14:45:00,59.2136363636364,BI-RUI-C005LD
2022-12-18 15:00:00,58.1666666666667,BI-RUI-C005LD
2022-12-18 15:15:00,58.3826086956522,BI-RUI-C005LD
2022-12-18 15:30:00,57.8695652173913,BI-RUI-C005LD
2022-12-18 15:45:00,55.0652173913044,BI-RUI-C005LD
2022-12-18 16:00:00,59.2409090909091,BI-RUI-C005LD
2022-12-18 16:15:00,56.3782608695652,BI-RUI-C005LD
2022-12-18 16:30:00,59.0608695652174,BI-RUI-C005LD
2022-12-18 16:45:00,60.2416666666667,BI-RUI-C005LD
2022-12-18 17:00:00,58.9133333333333,BI-RUI-C005LD
2022-12-18 17:15:00,,BI-RUI-C005LD
2022-12-18 17:30:00,,BI-RUI-C005LD
2022-12-18 17:45:00,61.75,BI-RUI-C005LD
2022-12-18 18:00:00,58.604347826087,BI-RUI-C005LD
2022-12-18 18:15:00,62.1416666666667,BI-RUI-C005LD
2022-12-18 18:30:00,61.5869565217391,BI-RUI-C005LD
2022-12-18 18:45:00,61.1130434782609,BI-RUI-C005LD
2022-12-18 19:00:00,61.15,BI-RUI-C005LD
2022-12-18 19:15:00,60.0869565217391,BI-RUI-C005LD
2022-12-18 19:30:00,59.0041666666667,BI-RUI-C005LD
2022-12-18 19:45:00,58.9608695652174,BI-RUI-C005LD
2022-12-18 20:00:00,58.5260869565217,BI-RUI-C005LD
2022-12-18 20:15:00,56.1173913043478,BI-RUI-C005LD
2022-12-18 20:30:00,56.2782608695652,BI-RUI-C005LD
2022-12-18 20:45:00,56.9875,BI-RUI-C005LD
2022-12-18 21:00:00,57.0739130434783,BI-RUI-C005LD
2022-12-18 21:15:00,54.6583333333333,BI-RUI-C005LD
2022-12-18 21:30:00,56.4869565217391,BI-RUI-C005LD
2022-12-18 21:45:00,53.5739130434783,BI-RUI-C005LD
2022-12-18 22:00:00,53.9130434782609,BI-RUI-C005LD
2022-12-18 22:15:00,55.0173913043478,BI-RUI-C005LD
2022-12-18 22:30:00,53.0826086956522,BI-RUI-C005LD
2022-12-18 22:45:00,50.7916666666667,BI-RUI-C005LD
2022-12-18 23:00:00,52.1217391304348,BI-RUI-C005LD
2022-12-18 23:15:00,52.2083333333333,BI-RUI-C005LD
2022-12-18 23:30:00,50.2652173913043,BI-RUI-C005LD
2022-12-18 23:45:00,48.5083333333333,BI-RUI-C005LD
2022-12-19 00:00:00,48.0391304347826,BI-RUI-C005LD
2022-12-19 00:15:00,51.4043478260869,BI-RUI-C005LD
2022-12-19 00:30:00,44.3958333333333,BI-RUI-C005LD
2022-12-19 00:45:00,43.8652173913043,BI-RUI-C005LD
2022-12-19 01:00:00,44.7869565217391,BI-RUI-C005LD
2022-12-19 01:15:00,53.7608695652174,BI-RUI-C005LD
2022-12-19 01:30:00,50.7739130434783,BI-RUI-C005LD
2022-12-19 01:45:00,47.2,BI-RUI-C005LD
2022-12-19 02:00:00,42.8363636363636,BI-RUI-C005LD
2022-12-19 02:15:00,42.4652173913043,BI-RUI-C005LD
2022-12-19 02:30:00,42.8772727272727,BI-RUI-C005LD
2022-12-19 02:45:00,42.8434782608696,BI-RUI-C005LD
2022-12-19 03:00:00,42.695652173913,BI-RUI-C005LD
2022-12-19 03:15:00,42.4130434782609,BI-RUI-C005LD
2022-12-19 03:30:00,42.5217391304348,BI-RUI-C005LD
2022-12-19 03:45:00,42.5652173913044,BI-RUI-C005LD
2022-12-19 04:00:00,42.6478260869565,BI-RUI-C005LD
2022-12-19 04:15:00,43.8458333333333,BI-RUI-C005LD
2022-12-19 04:30:00,41.7521739130435,BI-RUI-C005LD
2022-12-19 04:45:00,42.05,BI-RUI-C005LD
2022-12-19 05:00:00,42.7608695652174,BI-RUI-C005LD
2022-12-19 05:15:00,42.8041666666667,BI-RUI-C005LD
2022-12-19 05:30:00,42.6304347826087,BI-RUI-C005LD
2022-12-19 05:45:00,42.4782608695652,BI-RUI-C005LD
2022-12-19 06:00:00,43.095652173913,BI-RUI-C005LD
2022-12-19 06:15:00,43.4304347826087,BI-RUI-C005LD
2022-12-19 06:30:00,43.5217391304348,BI-RUI-C005LD
2022-12-19 06:45:00,45.0782608695652,BI-RUI-C005LD
2022-12-19 07:00:00,45.2913043478261,BI-RUI-C005LD
2022-12-19 07:15:00,44.6217391304348,BI-RUI-C005LD
2022-12-19 07:30:00,45.3208333333333,BI-RUI-C005LD
2022-12-19 07:45:00,48.5727272727273,BI-RUI-C005LD
2022-12-19 08:00:00,46.0739130434783,BI-RUI-C005LD
2022-12-19 08:15:00,45.5782608695652,BI-RUI-C005LD
2022-12-19 08:30:00,45.1478260869565,BI-RUI-C005LD
2022-12-19 08:45:00,48.4652173913044,BI-RUI-C005LD
2022-12-19 09:00:00,50.9565217391304,BI-RUI-C005LD
2022-12-19 09:15:00,52.8714285714286,BI-RUI-C005LD
2022-12-19 09:30:00,54.0875,BI-RUI-C005LD
2022-12-19 09:45:00,54.5227272727273,BI-RUI-C005LD
2022-12-19 10:00:00,52.5409090909091,BI-RUI-C005LD
2022-12-19 10:15:00,51.2478260869565,BI-RUI-C005LD
2022-12-19 10:30:00,53.6826086956522,BI-RUI-C005LD
2022-12-19 10:45:00,55.6,BI-RUI-C005LD
2022-12-19 11:00:00,52.5913043478261,BI-RUI-C005LD
2022-12-19 11:15:00,52.9260869565217,BI-RUI-C005LD
2022-12-19 11:30:00,52.6869565217391,BI-RUI-C005LD
2022-12-19 11:45:00,52.0739130434783,BI-RUI-C005LD
2022-12-19 12:00:00,51.7541666666667,BI-RUI-C005LD
2022-12-19 12:15:00,51.2043478260869,BI-RUI-C005LD
2022-12-19 12:30:00,54.3541666666667,BI-RUI-C005LD
2022-12-19 12:45:00,58.4695652173913,BI-RUI-C005LD
2022-12-19 13:00:00,53.5545454545455,BI-RUI-C005LD
2022-12-19 13:15:00,54.6347826086956,BI-RUI-C005LD
2022-12-19 13:30:00,56.3608695652174,BI-RUI-C005LD
2022-12-19 13:45:00,56.6391304347826,BI-RUI-C005LD
2022-12-19 14:00:00,56.3416666666667,BI-RUI-C005LD
2022-12-19 14:15:00,54.7130434782609,BI-RUI-C005LD
2022-12-19 14:30:00,56.3727272727273,BI-RUI-C005LD
2022-12-19 14:45:00,50.2913043478261,BI-RUI-C005LD
2022-12-19 15:00:00,51.9391304347826,BI-RUI-C005LD
2022-12-19 15:15:00,56.5695652173913,BI-RUI-C005LD
2022-12-19 15:30:00,56.0130434782609,BI-RUI-C005LD
2022-12-19 15:45:00,51.6086956521739,BI-RUI-C005LD
2022-12-19 16:00:00,52.0695652173913,BI-RUI-C005LD
2022-12-19 16:15:00,54.9347826086956,BI-RUI-C005LD
2022-12-19 16:30:00,56.4166666666667,BI-RUI-C005LD
2022-12-19 16:45:00,55.8478260869565,BI-RUI-C005LD
2022-12-19 17:00:00,54.4826086956522,BI-RUI-C005LD
2022-12-19 17:15:00,53.7521739130435,BI-RUI-C005LD
2022-12-19 17:30:00,50.7869565217391,BI-RUI-C005LD
2022-12-19 17:45:00,53.1041666666667,BI-RUI-C005LD
2022-12-19 18:00:00,53.0304347826087,BI-RUI-C005LD
2022-12-19 18:15:00,54.1173913043478,BI-RUI-C005LD
2022-12-19 18:30:00,55.1208333333333,BI-RUI-C005LD
2022-12-19 18:45:00,54.0782608695652,BI-RUI-C005LD
2022-12-19 19:00:00,55.1608695652174,BI-RUI-C005LD
2022-12-19 19:15:00,54.4318181818182,BI-RUI-C005LD
2022-12-19 19:30:00,53.8,BI-RUI-C005LD
2022-12-19 19:45:00,55.0583333333333,BI-RUI-C005LD
2022-12-19 20:00:00,58.0130434782609,BI-RUI-C005LD
2022-12-19 20:15:00,56.1217391304348,BI-RUI-C005LD
2022-12-19 20:30:00,55.3391304347826,BI-RUI-C005LD
2022-12-19 20:45:00,56.8217391304348,BI-RUI-C005LD
2022-12-19 21:00:00,55.4125,BI-RUI-C005LD
2022-12-19 21:15:00,57.1478260869565,BI-RUI-C005LD
2022-12-19 21:30:00,58.2409090909091,BI-RUI-C005LD
2022-12-19 21:45:00,58.5913043478261,BI-RUI-C005LD
2022-12-19 22:00:00,55.45,BI-RUI-C005LD
2022-12-19 22:15:00,,BI-RUI-C005LD
2022-12-19 22:30:00,,BI-RUI-C005LD
2022-12-19 22:45:00,,BI-RUI-C005LD
2022-12-19 23:00:00,,BI-RUI-C005LD
2022-12-19 23:15:00,,BI-RUI-C005LD
2022-12-19 23:30:00,,BI-RUI-C005LD
2022-12-19 23:45:00,47.6454545454545,BI-RUI-C005LD
2022-12-20 00:00:00,51.7565217391304,BI-RUI-C005LD
2022-12-20 00:15:00,51.395652173913,BI-RUI-C005LD
2022-12-20 00:30:00,49.075,BI-RUI-C005LD
2022-12-20 00:45:00,46.1173913043478,BI-RUI-C005LD
2022-12-20 01:00:00,46.8043478260869,BI-RUI-C005LD
2022-12-20 01:15:00,45.8869565217391,BI-RUI-C005LD
2022-12-20 01:30:00,44.9260869565218,BI-RUI-C005LD
2022-12-20 01:45:00,42.5347826086957,BI-RUI-C005LD
2022-12-20 02:00:00,42.7,BI-RUI-C005LD
2022-12-20 02:15:00,41.7681818181818,BI-RUI-C005LD
2022-12-20 02:30:00,42.5875,BI-RUI-C005LD
2022-12-20 02:45:00,42.4782608695652,BI-RUI-C005LD
2022-12-20 03:00:00,44.0391304347826,BI-RUI-C005LD
2022-12-20 03:15:00,42.5739130434783,BI-RUI-C005LD
2022-12-20 03:30:00,43.3695652173913,BI-RUI-C005LD
2022-12-20 03:45:00,46.2458333333333,BI-RUI-C005LD
2022-12-20 04:00:00,43.9173913043478,BI-RUI-C005LD
2022-12-20 04:15:00,45.3652173913043,BI-RUI-C005LD
2022-12-20 04:30:00,41.3565217391304,BI-RUI-C005LD
2022-12-20 04:45:00,41.8521739130435,BI-RUI-C005LD
2022-12-20 05:00:00,42.495652173913,BI-RUI-C005LD
2022-12-20 05:15:00,41.5521739130435,BI-RUI-C005LD
2022-12-20 05:30:00,42.9,BI-RUI-C005LD
2022-12-20 05:45:00,42.7434782608696,BI-RUI-C005LD
2022-12-20 06:00:00,44.104347826087,BI-RUI-C005LD
2022-12-20 06:15:00,45.0739130434783,BI-RUI-C005LD
2022-12-20 06:30:00,46.3695652173913,BI-RUI-C005LD
2022-12-20 06:45:00,48.1565217391304,BI-RUI-C005LD
2022-12-20 07:00:00,46.5636363636364,BI-RUI-C005LD
2022-12-20 07:15:00,45.0130434782609,BI-RUI-C005LD
2022-12-20 07:30:00,47.7727272727273,BI-RUI-C005LD
2022-12-20 07:45:00,46.1541666666667,BI-RUI-C005LD
2022-12-20 08:00:00,44.9476190476191,BI-RUI-C005LD
2022-12-20 08:15:00,48.4,BI-RUI-C005LD
2022-12-20 08:30:00,48.6272727272727,BI-RUI-C005LD
2022-12-20 08:45:00,46.825,BI-RUI-C005LD
2022-12-20 09:00:00,56.2636363636364,BI-RUI-C005LD
2022-12-20 09:15:00,53.5391304347826,BI-RUI-C005LD
2022-12-20 09:30:00,60.3869565217391,BI-RUI-C005LD
2022-12-20 09:45:00,51.7652173913044,BI-RUI-C005LD
2022-12-20 10:00:00,55.5363636363636,BI-RUI-C005LD
2022-12-20 10:15:00,55.0260869565217,BI-RUI-C005LD
2022-12-20 10:30:00,53.8739130434783,BI-RUI-C005LD
2022-12-20 10:45:00,55.0391304347826,BI-RUI-C005LD
2022-12-20 11:00:00,56.9681818181818,BI-RUI-C005LD
2022-12-20 11:15:00,52.7695652173913,BI-RUI-C005LD
2022-12-20 11:30:00,52.55,BI-RUI-C005LD
2022-12-20 11:45:00,57.0130434782609,BI-RUI-C005LD
2022-12-20 12:00:00,54.004347826087,BI-RUI-C005LD
2022-12-20 12:15:00,56.3782608695652,BI-RUI-C005LD
2022-12-20 12:30:00,54.5347826086957,BI-RUI-C005LD
2022-12-20 12:45:00,54.7043478260869,BI-RUI-C005LD
2022-12-20 13:00:00,53.9565217391304,BI-RUI-C005LD
2022-12-20 13:15:00,52.6681818181818,BI-RUI-C005LD
2022-12-20 13:30:00,51.9583333333333,BI-RUI-C005LD
2022-12-20 13:45:00,53.9,BI-RUI-C005LD
2022-12-20 14:00:00,55.6608695652174,BI-RUI-C005LD
2022-12-20 14:15:00,53.3173913043478,BI-RUI-C005LD
2022-12-20 14:30:00,51.7782608695652,BI-RUI-C005LD
2022-12-20 14:45:00,51.7173913043478,BI-RUI-C005LD
2022-12-20 15:00:00,52.6291666666667,BI-RUI-C005LD
2022-12-20 15:15:00,55.8086956521739,BI-RUI-C005LD
2022-12-20 15:30:00,55.8652173913043,BI-RUI-C005LD
2022-12-20 15:45:00,54.6909090909091,BI-RUI-C005LD
2022-12-20 16:00:00,50.1227272727273,BI-RUI-C005LD
2022-12-20 16:15:00,52.9217391304348,BI-RUI-C005LD
2022-12-20 16:30:00,50.4375,BI-RUI-C005LD
2022-12-20 16:45:00,53.6,BI-RUI-C005LD
2022-12-20 17:00:00,56.0304347826087,BI-RUI-C005LD
2022-12-20 17:15:00,52.8913043478261,BI-RUI-C005LD
2022-12-20 17:30:00,55.295652173913,BI-RUI-C005LD
2022-12-20 17:45:00,58.0909090909091,BI-RUI-C005LD
2022-12-20 18:00:00,56.1869565217391,BI-RUI-C005LD
2022-12-20 18:15:00,55.7565217391304,BI-RUI-C005LD
2022-12-20 18:30:00,57.095652173913,BI-RUI-C005LD
2022-12-20 18:45:00,60.3904761904762,BI-RUI-C005LD
2022-12-20 19:00:00,55.9739130434782,BI-RUI-C005LD
2022-12-20 19:15:00,56.8086956521739,BI-RUI-C005LD
2022-12-20 19:30:00,57.2833333333333,BI-RUI-C005LD
2022-12-20 19:45:00,58.8428571428572,BI-RUI-C005LD
2022-12-20 20:00:00,59.9739130434783,BI-RUI-C005LD
2022-12-20 20:15:00,57.5954545454546,BI-RUI-C005LD
2022-12-20 20:30:00,57.1954545454546,BI-RUI-C005LD
2022-12-20 20:45:00,56.2478260869565,BI-RUI-C005LD
2022-12-20 21:00:00,55.1739130434783,BI-RUI-C005LD
2022-12-20 21:15:00,56.0782608695652,BI-RUI-C005LD
2022-12-20 21:30:00,58.7391304347826,BI-RUI-C005LD
2022-12-20 21:45:00,60.4478260869565,BI-RUI-C005LD
2022-12-20 22:00:00,58.5761904761905,BI-RUI-C005LD
2022-12-20 22:15:00,56.0041666666667,BI-RUI-C005LD
2022-12-20 22:30:00,57.1695652173913,BI-RUI-C005LD
2022-12-20 22:45:00,57.6130434782609,BI-RUI-C005LD
2022-12-20 23:00:00,56.4217391304348,BI-RUI-C005LD
2022-12-20 23:15:00,54.4130434782609,BI-RUI-C005LD
2022-12-20 23:30:00,53.4826086956522,BI-RUI-C005LD
2022-12-20 23:45:00,50.5086956521739,BI-RUI-C005LD
2022-12-21 00:00:00,47.7260869565217,BI-RUI-C005LD
2022-12-21 00:15:00,46.795652173913,BI-RUI-C005LD
2022-12-21 00:30:00,52.7291666666667,BI-RUI-C005LD
2022-12-21 00:45:00,49.2454545454546,BI-RUI-C005LD
2022-12-21 01:00:00,46.3958333333333,BI-RUI-C005LD
2022-12-21 01:15:00,46.0958333333333,BI-RUI-C005LD
2022-12-21 01:30:00,44.6782608695652,BI-RUI-C005LD
2022-12-21 01:45:00,43.3782608695652,BI-RUI-C005LD
2022-12-21 02:00:00,44.0217391304348,BI-RUI-C005LD
2022-12-21 02:15:00,43.5304347826087,BI-RUI-C005LD
2022-12-21 02:30:00,43.6416666666667,BI-RUI-C005LD
2022-12-21 02:45:00,42.995652173913,BI-RUI-C005LD
2022-12-21 03:00:00,42.7739130434783,BI-RUI-C005LD
2022-12-21 03:15:00,43.6217391304348,BI-RUI-C005LD
2022-12-21 03:30:00,42.8782608695652,BI-RUI-C005LD
2022-12-21 03:45:00,42.6652173913044,BI-RUI-C005LD
2022-12-21 04:00:00,42.8913043478261,BI-RUI-C005LD
2022-12-21 04:15:00,42.5478260869565,BI-RUI-C005LD
2022-12-21 04:30:00,42.5652173913044,BI-RUI-C005LD
2022-12-21 04:45:00,43.7217391304348,BI-RUI-C005LD
2022-12-21 05:00:00,44.6652173913044,BI-RUI-C005LD
2022-12-21 05:15:00,44.2041666666667,BI-RUI-C005LD
2022-12-21 05:30:00,44.8045454545455,BI-RUI-C005LD
2022-12-21 05:45:00,44.4913043478261,BI-RUI-C005LD
2022-12-21 06:00:00,48.1521739130435,BI-RUI-C005LD
2022-12-21 06:15:00,45.0347826086957,BI-RUI-C005LD
2022-12-21 06:30:00,44.9458333333333,BI-RUI-C005LD
2022-12-21 06:45:00,45.0130434782609,BI-RUI-C005LD
2022-12-21 07:00:00,43.404347826087,BI-RUI-C005LD
2022-12-21 07:15:00,43.8727272727273,BI-RUI-C005LD
2022-12-21 07:30:00,45.425,BI-RUI-C005LD
2022-12-21 07:45:00,44.895652173913,BI-RUI-C005LD
2022-12-21 08:00:00,57.395652173913,BI-RUI-C005LD
2022-12-21 08:15:00,55.1791666666667,BI-RUI-C005LD
2022-12-21 08:30:00,51.5608695652174,BI-RUI-C005LD
2022-12-21 08:45:00,55.1478260869565,BI-RUI-C005LD
2022-12-21 09:00:00,53.7,BI-RUI-C005LD
2022-12-21 09:15:00,50.8608695652174,BI-RUI-C005LD
2022-12-21 09:30:00,51.3695652173913,BI-RUI-C005LD
2022-12-21 09:45:00,49.2086956521739,BI-RUI-C005LD
2022-12-21 10:00:00,53.6260869565217,BI-RUI-C005LD
2022-12-21 10:15:00,53.2086956521739,BI-RUI-C005LD
2022-12-21 10:30:00,52.8304347826087,BI-RUI-C005LD
2022-12-21 10:45:00,52.2291666666667,BI-RUI-C005LD
2022-12-21 11:00:00,53.7913043478261,BI-RUI-C005LD
2022-12-21 11:15:00,53.5434782608696,BI-RUI-C005LD
2022-12-21 11:30:00,57.1625,BI-RUI-C005LD
2022-12-21 11:45:00,60.104347826087,BI-RUI-C005LD
2022-12-21 12:00:00,57.0608695652174,BI-RUI-C005LD
2022-12-21 12:15:00,57.9761904761905,BI-RUI-C005LD
2022-12-21 12:30:00,61.025,BI-RUI-C005LD
2022-12-21 12:45:00,60.9391304347826,BI-RUI-C005LD
2022-12-21 13:00:00,61.6913043478261,BI-RUI-C005LD
2022-12-21 13:15:00,62.5,BI-RUI-C005LD
2022-12-21 13:30:00,61.9875,BI-RUI-C005LD
2022-12-21 13:45:00,66.55,BI-RUI-C005LD
2022-12-21 14:00:00,63.9130434782609,BI-RUI-C005LD
2022-12-21 14:15:00,64.3086956521739,BI-RUI-C005LD
2022-12-21 14:30:00,65.0041666666666,BI-RUI-C005LD
2022-12-21 14:45:00,66.9869565217391,BI-RUI-C005LD
2022-12-21 15:00:00,68.7956521739131,BI-RUI-C005LD
2022-12-21 15:15:00,68.1,BI-RUI-C005LD
2022-12-21 15:30:00,67.3,BI-RUI-C005LD
2022-12-21 15:45:00,67.9869565217391,BI-RUI-C005LD
2022-12-21 16:00:00,67.8904761904762,BI-RUI-C005LD
2022-12-21 16:15:00,68.4458333333333,BI-RUI-C005LD
2022-12-21 16:30:00,69.4727272727273,BI-RUI-C005LD
2022-12-21 16:45:00,66.9565217391304,BI-RUI-C005LD
2022-12-21 17:00:00,68.4826086956522,BI-RUI-C005LD
2022-12-21 17:15:00,69.4,BI-RUI-C005LD
2022-12-21 17:30:00,69.3608695652174,BI-RUI-C005LD
2022-12-21 17:45:00,69.1681818181818,BI-RUI-C005LD
2022-12-21 18:00:00,69.5695652173913,BI-RUI-C005LD
2022-12-21 18:15:00,69.4217391304348,BI-RUI-C005LD
2022-12-21 18:30:00,70.3869565217391,BI-RUI-C005LD
2022-12-21 18:45:00,71.3304347826087,BI-RUI-C005LD
2022-12-21 19:00:00,71.05,BI-RUI-C005LD
2022-12-21 19:15:00,70.5608695652174,BI-RUI-C005LD
