index,Value,Tag
2023-02-20 12:45:00,56.72,BI-RUI-C009LD
2023-02-20 13:00:00,56.53,BI-RUI-C009LD
2023-02-20 13:15:00,56.16,BI-RUI-C009LD
2023-02-20 13:30:00,58.51,BI-RUI-C009LD
2023-02-20 13:45:00,58.9,BI-RUI-C009LD
2023-02-20 14:00:00,64.36,BI-RUI-C009LD
2023-02-20 14:15:00,61.37,BI-RUI-C009LD
2023-02-20 14:30:00,58.62,BI-RUI-C009LD
2023-02-20 14:45:00,59.11,BI-RUI-C009LD
2023-02-20 15:00:00,59.2,BI-RUI-C009LD
2023-02-20 15:15:00,59.83,BI-RUI-C009LD
2023-02-20 15:30:00,60.33,BI-RUI-C009LD
2023-02-20 15:45:00,63.49,BI-RUI-C009LD
2023-02-20 16:00:00,66.46,BI-RUI-C009LD
2023-02-20 16:15:00,57.77,BI-RUI-C009LD
2023-02-20 16:30:00,65.46,BI-RUI-C009LD
2023-02-20 16:45:00,57.1,BI-RUI-C009LD
2023-02-20 17:00:00,57.09,BI-RUI-C009LD
2023-02-20 17:15:00,54.69,BI-RUI-C009LD
2023-02-20 17:30:00,57.1,BI-RUI-C009LD
2023-02-20 17:45:00,57.59,BI-RUI-C009LD
2023-02-20 18:00:00,59.32,BI-RUI-C009LD
2023-02-20 18:15:00,59.57,BI-RUI-C009LD
2023-02-20 18:30:00,59.24,BI-RUI-C009LD
2023-02-20 18:45:00,57.81,BI-RUI-C009LD
2023-02-20 19:00:00,60.3,BI-RUI-C009LD
2023-02-20 19:15:00,58.7,BI-RUI-C009LD
2023-02-20 19:30:00,57.79,BI-RUI-C009LD
2023-02-20 19:45:00,60.78,BI-RUI-C009LD
2023-02-20 20:00:00,59.88,BI-RUI-C009LD
2023-02-20 20:15:00,59.69,BI-RUI-C009LD
2023-02-20 20:30:00,59.54,BI-RUI-C009LD
2023-02-20 20:45:00,60.99,BI-RUI-C009LD
2023-02-20 21:00:00,62.84,BI-RUI-C009LD
2023-02-20 21:15:00,62.82,BI-RUI-C009LD
2023-02-20 21:30:00,65.66,BI-RUI-C009LD
2023-02-20 21:45:00,63.53,BI-RUI-C009LD
2023-02-20 22:00:00,62.58,BI-RUI-C009LD
2023-02-20 22:15:00,59.79,BI-RUI-C009LD
2023-02-20 22:30:00,62.43,BI-RUI-C009LD
2023-02-20 22:45:00,55.6,BI-RUI-C009LD
2023-02-20 23:00:00,54.33,BI-RUI-C009LD
2023-02-20 23:15:00,54.98,BI-RUI-C009LD
2023-02-20 23:30:00,56.24,BI-RUI-C009LD
2023-02-20 23:45:00,51.88,BI-RUI-C009LD
2023-02-21 00:00:00,51.38,BI-RUI-C009LD
2023-02-21 00:15:00,49.32,BI-RUI-C009LD
2023-02-21 00:30:00,53.78,BI-RUI-C009LD
2023-02-21 00:45:00,40.16,BI-RUI-C009LD
2023-02-21 01:00:00,49.64,BI-RUI-C009LD
2023-02-21 01:15:00,47.86,BI-RUI-C009LD
2023-02-21 01:30:00,50.33,BI-RUI-C009LD
2023-02-21 01:45:00,60.88,BI-RUI-C009LD
2023-02-21 02:00:00,61.14,BI-RUI-C009LD
2023-02-21 02:15:00,49.01,BI-RUI-C009LD
2023-02-21 02:30:00,41.7,BI-RUI-C009LD
2023-02-21 02:45:00,41.7,BI-RUI-C009LD
2023-02-21 03:00:00,41.7,BI-RUI-C009LD
2023-02-21 03:15:00,41.7,BI-RUI-C009LD
2023-02-21 03:30:00,50.05,BI-RUI-C009LD
2023-02-21 03:45:00,41.7,BI-RUI-C009LD
2023-02-21 04:00:00,45.91,BI-RUI-C009LD
2023-02-21 04:15:00,47.22,BI-RUI-C009LD
2023-02-21 04:30:00,42.19,BI-RUI-C009LD
2023-02-21 04:45:00,41.7,BI-RUI-C009LD
2023-02-21 05:00:00,41.7,BI-RUI-C009LD
2023-02-21 05:15:00,46.31,BI-RUI-C009LD
2023-02-21 05:30:00,41.7,BI-RUI-C009LD
2023-02-21 05:45:00,41.7,BI-RUI-C009LD
2023-02-21 06:00:00,43.48,BI-RUI-C009LD
2023-02-21 06:15:00,42.53,BI-RUI-C009LD
2023-02-21 06:30:00,41.7,BI-RUI-C009LD
2023-02-21 06:45:00,41.7,BI-RUI-C009LD
2023-02-21 07:00:00,41.7,BI-RUI-C009LD
2023-02-21 07:15:00,41.7,BI-RUI-C009LD
2023-02-21 07:30:00,51.75,BI-RUI-C009LD
2023-02-21 07:45:00,46.8,BI-RUI-C009LD
2023-02-21 08:00:00,52.98,BI-RUI-C009LD
2023-02-21 08:15:00,53.0,BI-RUI-C009LD
2023-02-21 08:30:00,53.92,BI-RUI-C009LD
2023-02-21 08:45:00,54.38,BI-RUI-C009LD
2023-02-21 09:00:00,59.28,BI-RUI-C009LD
2023-02-21 09:15:00,64.79,BI-RUI-C009LD
2023-02-21 09:30:00,58.01,BI-RUI-C009LD
2023-02-21 09:45:00,59.38,BI-RUI-C009LD
2023-02-21 10:00:00,63.58,BI-RUI-C009LD
2023-02-21 10:15:00,59.25,BI-RUI-C009LD
2023-02-21 10:30:00,58.7,BI-RUI-C009LD
2023-02-21 10:45:00,57.23,BI-RUI-C009LD
2023-02-21 11:00:00,60.22,BI-RUI-C009LD
2023-02-21 11:15:00,59.27,BI-RUI-C009LD
2023-02-21 11:30:00,67.11,BI-RUI-C009LD
2023-02-21 11:45:00,66.06,BI-RUI-C009LD
2023-02-21 12:00:00,74.68,BI-RUI-C009LD
2023-02-21 12:15:00,59.53,BI-RUI-C009LD
2023-02-21 12:30:00,58.4,BI-RUI-C009LD
2023-02-21 12:45:00,58.11,BI-RUI-C009LD
2023-02-21 13:00:00,59.37,BI-RUI-C009LD
2023-02-21 13:15:00,60.41,BI-RUI-C009LD
2023-02-21 13:30:00,65.75,BI-RUI-C009LD
2023-02-21 13:45:00,61.76,BI-RUI-C009LD
2023-02-21 14:00:00,59.93,BI-RUI-C009LD
2023-02-21 14:15:00,60.93,BI-RUI-C009LD
2023-02-21 14:30:00,67.01,BI-RUI-C009LD
2023-02-21 14:45:00,64.07,BI-RUI-C009LD
2023-02-21 15:00:00,69.26,BI-RUI-C009LD
2023-02-21 15:15:00,61.54,BI-RUI-C009LD
2023-02-21 15:30:00,63.96,BI-RUI-C009LD
2023-02-21 15:45:00,60.34,BI-RUI-C009LD
2023-02-21 16:00:00,62.99,BI-RUI-C009LD
2023-02-21 16:15:00,61.27,BI-RUI-C009LD
2023-02-21 16:30:00,57.04,BI-RUI-C009LD
2023-02-21 16:45:00,56.89,BI-RUI-C009LD
2023-02-21 17:00:00,58.63,BI-RUI-C009LD
2023-02-21 17:15:00,57.46,BI-RUI-C009LD
2023-02-21 17:30:00,58.26,BI-RUI-C009LD
2023-02-21 17:45:00,56.96,BI-RUI-C009LD
2023-02-21 18:00:00,55.86,BI-RUI-C009LD
2023-02-21 18:15:00,57.03,BI-RUI-C009LD
2023-02-21 18:30:00,56.78,BI-RUI-C009LD
2023-02-21 18:45:00,60.18,BI-RUI-C009LD
2023-02-21 19:00:00,60.05,BI-RUI-C009LD
2023-02-21 19:15:00,59.19,BI-RUI-C009LD
2023-02-21 19:30:00,62.82,BI-RUI-C009LD
2023-02-21 19:45:00,62.74,BI-RUI-C009LD
2023-02-21 20:00:00,61.72,BI-RUI-C009LD
2023-02-21 20:15:00,62.92,BI-RUI-C009LD
2023-02-21 20:30:00,64.68,BI-RUI-C009LD
2023-02-21 20:45:00,59.84,BI-RUI-C009LD
2023-02-21 21:00:00,62.18,BI-RUI-C009LD
2023-02-21 21:15:00,65.39,BI-RUI-C009LD
2023-02-21 21:30:00,68.09,BI-RUI-C009LD
2023-02-21 21:45:00,61.92,BI-RUI-C009LD
2023-02-21 22:00:00,62.82,BI-RUI-C009LD
2023-02-21 22:15:00,62.08,BI-RUI-C009LD
2023-02-21 22:30:00,59.46,BI-RUI-C009LD
2023-02-21 22:45:00,61.97,BI-RUI-C009LD
2023-02-21 23:00:00,60.35,BI-RUI-C009LD
2023-02-21 23:15:00,61.51,BI-RUI-C009LD
2023-02-21 23:30:00,54.02,BI-RUI-C009LD
2023-02-21 23:45:00,51.7,BI-RUI-C009LD
2023-02-22 00:00:00,54.25,BI-RUI-C009LD
2023-02-22 00:15:00,44.72,BI-RUI-C009LD
2023-02-22 00:30:00,45.52,BI-RUI-C009LD
2023-02-22 00:45:00,41.7,BI-RUI-C009LD
2023-02-22 01:00:00,41.7,BI-RUI-C009LD
2023-02-22 01:15:00,54.01,BI-RUI-C009LD
2023-02-22 01:30:00,61.97,BI-RUI-C009LD
2023-02-22 01:45:00,61.01,BI-RUI-C009LD
2023-02-22 02:00:00,50.8,BI-RUI-C009LD
2023-02-22 02:15:00,41.7,BI-RUI-C009LD
2023-02-22 02:30:00,49.09,BI-RUI-C009LD
2023-02-22 02:45:00,49.42,BI-RUI-C009LD
2023-02-22 03:00:00,46.73,BI-RUI-C009LD
2023-02-22 03:15:00,41.7,BI-RUI-C009LD
2023-02-22 03:30:00,47.29,BI-RUI-C009LD
2023-02-22 03:45:00,41.7,BI-RUI-C009LD
2023-02-22 04:00:00,41.7,BI-RUI-C009LD
2023-02-22 04:15:00,41.7,BI-RUI-C009LD
2023-02-22 04:30:00,42.42,BI-RUI-C009LD
2023-02-22 04:45:00,41.7,BI-RUI-C009LD
2023-02-22 05:00:00,44.07,BI-RUI-C009LD
2023-02-22 05:15:00,41.7,BI-RUI-C009LD
2023-02-22 05:30:00,,BI-RUI-C009LD
2023-02-22 05:45:00,41.7,BI-RUI-C009LD
2023-02-22 06:00:00,41.7,BI-RUI-C009LD
2023-02-22 06:15:00,41.7,BI-RUI-C009LD
2023-02-22 06:30:00,40.85,BI-RUI-C009LD
2023-02-22 06:45:00,42.39,BI-RUI-C009LD
2023-02-22 07:00:00,49.51,BI-RUI-C009LD
2023-02-22 07:15:00,40.56,BI-RUI-C009LD
2023-02-22 07:30:00,54.59,BI-RUI-C009LD
2023-02-22 07:45:00,42.57,BI-RUI-C009LD
2023-02-22 08:00:00,42.46,BI-RUI-C009LD
2023-02-22 08:15:00,46.79,BI-RUI-C009LD
2023-02-22 08:30:00,56.18,BI-RUI-C009LD
2023-02-22 08:45:00,63.82,BI-RUI-C009LD
2023-02-22 09:00:00,63.95,BI-RUI-C009LD
2023-02-22 09:15:00,59.01,BI-RUI-C009LD
2023-02-22 09:30:00,65.93,BI-RUI-C009LD
2023-02-22 09:45:00,61.31,BI-RUI-C009LD
2023-02-22 10:00:00,58.33,BI-RUI-C009LD
2023-02-22 10:15:00,71.96,BI-RUI-C009LD
2023-02-22 10:30:00,62.06,BI-RUI-C009LD
2023-02-22 10:45:00,64.06,BI-RUI-C009LD
2023-02-22 11:00:00,59.77,BI-RUI-C009LD
2023-02-22 11:15:00,63.54,BI-RUI-C009LD
2023-02-22 11:30:00,57.45,BI-RUI-C009LD
2023-02-22 11:45:00,59.85,BI-RUI-C009LD
2023-02-22 12:00:00,61.23,BI-RUI-C009LD
2023-02-22 12:15:00,75.09,BI-RUI-C009LD
2023-02-22 12:30:00,58.05,BI-RUI-C009LD
2023-02-22 12:45:00,59.53,BI-RUI-C009LD
2023-02-22 13:00:00,61.47,BI-RUI-C009LD
2023-02-22 13:15:00,60.53,BI-RUI-C009LD
2023-02-22 13:30:00,63.44,BI-RUI-C009LD
2023-02-22 13:45:00,58.51,BI-RUI-C009LD
2023-02-22 14:00:00,59.09,BI-RUI-C009LD
2023-02-22 14:15:00,59.78,BI-RUI-C009LD
2023-02-22 14:30:00,59.9,BI-RUI-C009LD
2023-02-22 14:45:00,57.46,BI-RUI-C009LD
2023-02-22 15:00:00,58.62,BI-RUI-C009LD
2023-02-22 15:15:00,64.5,BI-RUI-C009LD
2023-02-22 15:30:00,64.02,BI-RUI-C009LD
2023-02-22 15:45:00,59.03,BI-RUI-C009LD
2023-02-22 16:00:00,59.57,BI-RUI-C009LD
2023-02-22 16:15:00,58.89,BI-RUI-C009LD
2023-02-22 16:30:00,58.33,BI-RUI-C009LD
2023-02-22 16:45:00,54.61,BI-RUI-C009LD
2023-02-22 17:00:00,54.56,BI-RUI-C009LD
2023-02-22 17:15:00,56.15,BI-RUI-C009LD
2023-02-22 17:30:00,54.93,BI-RUI-C009LD
2023-02-22 17:45:00,56.06,BI-RUI-C009LD
2023-02-22 18:00:00,54.04,BI-RUI-C009LD
2023-02-22 18:15:00,61.0,BI-RUI-C009LD
2023-02-22 18:30:00,55.43,BI-RUI-C009LD
2023-02-22 18:45:00,55.88,BI-RUI-C009LD
2023-02-22 19:00:00,58.18,BI-RUI-C009LD
2023-02-22 19:15:00,63.32,BI-RUI-C009LD
2023-02-22 19:30:00,66.2,BI-RUI-C009LD
2023-02-22 19:45:00,63.35,BI-RUI-C009LD
2023-02-22 20:00:00,60.88,BI-RUI-C009LD
2023-02-22 20:15:00,65.4,BI-RUI-C009LD
2023-02-22 20:30:00,61.0,BI-RUI-C009LD
2023-02-22 20:45:00,62.62,BI-RUI-C009LD
2023-02-22 21:00:00,60.12,BI-RUI-C009LD
2023-02-22 21:15:00,63.8,BI-RUI-C009LD
2023-02-22 21:30:00,61.32,BI-RUI-C009LD
2023-02-22 21:45:00,61.71,BI-RUI-C009LD
2023-02-22 22:00:00,63.0,BI-RUI-C009LD
2023-02-22 22:15:00,67.74,BI-RUI-C009LD
2023-02-22 22:30:00,57.68,BI-RUI-C009LD
2023-02-22 22:45:00,59.33,BI-RUI-C009LD
2023-02-22 23:00:00,61.76,BI-RUI-C009LD
2023-02-22 23:15:00,61.76,BI-RUI-C009LD
2023-02-22 23:30:00,57.84,BI-RUI-C009LD
2023-02-22 23:45:00,60.87,BI-RUI-C009LD
2023-02-23 00:00:00,59.86,BI-RUI-C009LD
2023-02-23 00:15:00,61.26,BI-RUI-C009LD
2023-02-23 00:30:00,55.5,BI-RUI-C009LD
2023-02-23 00:45:00,53.99,BI-RUI-C009LD
2023-02-23 01:00:00,53.59,BI-RUI-C009LD
2023-02-23 01:15:00,61.34,BI-RUI-C009LD
2023-02-23 01:30:00,50.15,BI-RUI-C009LD
2023-02-23 01:45:00,53.29,BI-RUI-C009LD
2023-02-23 02:00:00,57.58,BI-RUI-C009LD
2023-02-23 02:15:00,52.68,BI-RUI-C009LD
2023-02-23 02:30:00,54.44,BI-RUI-C009LD
2023-02-23 02:45:00,52.89,BI-RUI-C009LD
2023-02-23 03:00:00,50.77,BI-RUI-C009LD
2023-02-23 03:15:00,50.81,BI-RUI-C009LD
2023-02-23 03:30:00,55.15,BI-RUI-C009LD
2023-02-23 03:45:00,53.76,BI-RUI-C009LD
2023-02-23 04:00:00,54.08,BI-RUI-C009LD
2023-02-23 04:15:00,51.75,BI-RUI-C009LD
2023-02-23 04:30:00,50.92,BI-RUI-C009LD
2023-02-23 04:45:00,53.07,BI-RUI-C009LD
2023-02-23 05:00:00,57.02,BI-RUI-C009LD
2023-02-23 05:15:00,53.12,BI-RUI-C009LD
2023-02-23 05:30:00,52.82,BI-RUI-C009LD
2023-02-23 05:45:00,55.5,BI-RUI-C009LD
2023-02-23 06:00:00,53.27,BI-RUI-C009LD
2023-02-23 06:15:00,55.1,BI-RUI-C009LD
2023-02-23 06:30:00,55.03,BI-RUI-C009LD
2023-02-23 06:45:00,53.49,BI-RUI-C009LD
2023-02-23 07:00:00,59.11,BI-RUI-C009LD
2023-02-23 07:15:00,58.23,BI-RUI-C009LD
2023-02-23 07:30:00,53.06,BI-RUI-C009LD
2023-02-23 07:45:00,53.37,BI-RUI-C009LD
2023-02-23 08:00:00,47.6,BI-RUI-C009LD
2023-02-23 08:15:00,58.11,BI-RUI-C009LD
2023-02-23 08:30:00,59.17,BI-RUI-C009LD
2023-02-23 08:45:00,61.63,BI-RUI-C009LD
2023-02-23 09:00:00,60.62,BI-RUI-C009LD
2023-02-23 09:15:00,57.81,BI-RUI-C009LD
2023-02-23 09:30:00,58.96,BI-RUI-C009LD
2023-02-23 09:45:00,60.8,BI-RUI-C009LD
2023-02-23 10:00:00,59.97,BI-RUI-C009LD
2023-02-23 10:15:00,61.22,BI-RUI-C009LD
2023-02-23 10:30:00,59.33,BI-RUI-C009LD
2023-02-23 10:45:00,62.91,BI-RUI-C009LD
2023-02-23 11:00:00,62.73,BI-RUI-C009LD
2023-02-23 11:15:00,63.11,BI-RUI-C009LD
2023-02-23 11:30:00,60.45,BI-RUI-C009LD
2023-02-23 11:45:00,56.84,BI-RUI-C009LD
2023-02-23 12:00:00,65.26,BI-RUI-C009LD
2023-02-23 12:15:00,77.6,BI-RUI-C009LD
2023-02-23 12:30:00,56.85,BI-RUI-C009LD
2023-02-23 12:45:00,56.83,BI-RUI-C009LD
2023-02-23 13:00:00,56.69,BI-RUI-C009LD
2023-02-23 13:15:00,61.0,BI-RUI-C009LD
2023-02-23 13:30:00,60.0,BI-RUI-C009LD
2023-02-23 13:45:00,62.77,BI-RUI-C009LD
2023-02-23 14:00:00,59.99,BI-RUI-C009LD
2023-02-23 14:15:00,59.08,BI-RUI-C009LD
2023-02-23 14:30:00,57.97,BI-RUI-C009LD
2023-02-23 14:45:00,58.78,BI-RUI-C009LD
2023-02-23 15:00:00,61.34,BI-RUI-C009LD
2023-02-23 15:15:00,62.86,BI-RUI-C009LD
2023-02-23 15:30:00,60.65,BI-RUI-C009LD
2023-02-23 15:45:00,62.52,BI-RUI-C009LD
2023-02-23 16:00:00,59.23,BI-RUI-C009LD
2023-02-23 16:15:00,64.06,BI-RUI-C009LD
2023-02-23 16:30:00,59.81,BI-RUI-C009LD
2023-02-23 16:45:00,71.07,BI-RUI-C009LD
2023-02-23 17:00:00,62.18,BI-RUI-C009LD
2023-02-23 17:15:00,59.71,BI-RUI-C009LD
2023-02-23 17:30:00,58.56,BI-RUI-C009LD
2023-02-23 17:45:00,56.01,BI-RUI-C009LD
2023-02-23 18:00:00,55.69,BI-RUI-C009LD
2023-02-23 18:15:00,57.56,BI-RUI-C009LD
2023-02-23 18:30:00,56.41,BI-RUI-C009LD
2023-02-23 18:45:00,57.94,BI-RUI-C009LD
2023-02-23 19:00:00,58.96,BI-RUI-C009LD
2023-02-23 19:15:00,60.24,BI-RUI-C009LD
2023-02-23 19:30:00,61.01,BI-RUI-C009LD
2023-02-23 19:45:00,61.97,BI-RUI-C009LD
2023-02-23 20:00:00,66.63,BI-RUI-C009LD
2023-02-23 20:15:00,68.92,BI-RUI-C009LD
2023-02-23 20:30:00,70.35,BI-RUI-C009LD
2023-02-23 20:45:00,70.35,BI-RUI-C009LD
2023-02-23 21:00:00,75.18,BI-RUI-C009LD
2023-02-23 21:15:00,77.23,BI-RUI-C009LD
2023-02-23 21:30:00,77.21,BI-RUI-C009LD
2023-02-23 21:45:00,76.74,BI-RUI-C009LD
2023-02-23 22:00:00,77.69,BI-RUI-C009LD
2023-02-23 22:15:00,76.36,BI-RUI-C009LD
2023-02-23 22:30:00,77.6,BI-RUI-C009LD
2023-02-23 22:45:00,77.15,BI-RUI-C009LD
2023-02-23 23:00:00,77.85,BI-RUI-C009LD
2023-02-23 23:15:00,77.6,BI-RUI-C009LD
2023-02-23 23:30:00,77.92,BI-RUI-C009LD
2023-02-23 23:45:00,77.9,BI-RUI-C009LD
2023-02-24 00:00:00,77.6,BI-RUI-C009LD
2023-02-24 00:15:00,77.6,BI-RUI-C009LD
2023-02-24 00:30:00,77.6,BI-RUI-C009LD
2023-02-24 00:45:00,77.6,BI-RUI-C009LD
2023-02-24 01:00:00,74.96,BI-RUI-C009LD
2023-02-24 01:15:00,66.99,BI-RUI-C009LD
2023-02-24 01:30:00,64.15,BI-RUI-C009LD
2023-02-24 01:45:00,63.1,BI-RUI-C009LD
2023-02-24 02:00:00,53.53,BI-RUI-C009LD
2023-02-24 02:15:00,43.12,BI-RUI-C009LD
2023-02-24 02:30:00,54.02,BI-RUI-C009LD
2023-02-24 02:45:00,77.42,BI-RUI-C009LD
2023-02-24 03:00:00,77.78,BI-RUI-C009LD
2023-02-24 03:15:00,41.7,BI-RUI-C009LD
2023-02-24 03:30:00,58.36,BI-RUI-C009LD
2023-02-24 03:45:00,41.7,BI-RUI-C009LD
2023-02-24 04:00:00,52.05,BI-RUI-C009LD
2023-02-24 04:15:00,41.7,BI-RUI-C009LD
2023-02-24 04:30:00,41.7,BI-RUI-C009LD
2023-02-24 04:45:00,42.43,BI-RUI-C009LD
2023-02-24 05:00:00,53.37,BI-RUI-C009LD
2023-02-24 05:15:00,41.7,BI-RUI-C009LD
2023-02-24 05:30:00,41.7,BI-RUI-C009LD
2023-02-24 05:45:00,44.1,BI-RUI-C009LD
2023-02-24 06:00:00,44.3,BI-RUI-C009LD
2023-02-24 06:15:00,41.7,BI-RUI-C009LD
2023-02-24 06:30:00,44.81,BI-RUI-C009LD
2023-02-24 06:45:00,44.86,BI-RUI-C009LD
2023-02-24 07:00:00,41.7,BI-RUI-C009LD
2023-02-24 07:15:00,44.94,BI-RUI-C009LD
2023-02-24 07:30:00,48.9,BI-RUI-C009LD
2023-02-24 07:45:00,68.39,BI-RUI-C009LD
2023-02-24 08:00:00,46.3,BI-RUI-C009LD
2023-02-24 08:15:00,47.92,BI-RUI-C009LD
2023-02-24 08:30:00,56.9,BI-RUI-C009LD
2023-02-24 08:45:00,53.64,BI-RUI-C009LD
2023-02-24 09:00:00,57.67,BI-RUI-C009LD
2023-02-24 09:15:00,59.5,BI-RUI-C009LD
2023-02-24 09:30:00,60.8,BI-RUI-C009LD
2023-02-24 09:45:00,54.93,BI-RUI-C009LD
2023-02-24 10:00:00,58.34,BI-RUI-C009LD
2023-02-24 10:15:00,59.14,BI-RUI-C009LD
2023-02-24 10:30:00,61.93,BI-RUI-C009LD
2023-02-24 10:45:00,63.07,BI-RUI-C009LD
2023-02-24 11:00:00,60.78,BI-RUI-C009LD
2023-02-24 11:15:00,62.66,BI-RUI-C009LD
2023-02-24 11:30:00,60.47,BI-RUI-C009LD
2023-02-24 11:45:00,71.5,BI-RUI-C009LD
2023-02-24 12:00:00,70.41,BI-RUI-C009LD
2023-02-24 12:15:00,60.16,BI-RUI-C009LD
2023-02-24 12:30:00,58.92,BI-RUI-C009LD
2023-02-24 12:45:00,57.55,BI-RUI-C009LD
2023-02-24 13:00:00,65.99,BI-RUI-C009LD
2023-02-24 13:15:00,60.64,BI-RUI-C009LD
2023-02-24 13:30:00,59.22,BI-RUI-C009LD
2023-02-24 13:45:00,60.19,BI-RUI-C009LD
2023-02-24 14:00:00,60.63,BI-RUI-C009LD
2023-02-24 14:15:00,63.49,BI-RUI-C009LD
2023-02-24 14:30:00,58.01,BI-RUI-C009LD
2023-02-24 14:45:00,60.14,BI-RUI-C009LD
2023-02-24 15:00:00,60.09,BI-RUI-C009LD
2023-02-24 15:15:00,62.61,BI-RUI-C009LD
2023-02-24 15:30:00,64.32,BI-RUI-C009LD
2023-02-24 15:45:00,59.72,BI-RUI-C009LD
2023-02-24 16:00:00,68.2,BI-RUI-C009LD
2023-02-24 16:15:00,66.91,BI-RUI-C009LD
2023-02-24 16:30:00,63.63,BI-RUI-C009LD
2023-02-24 16:45:00,57.29,BI-RUI-C009LD
2023-02-24 17:00:00,58.69,BI-RUI-C009LD
2023-02-24 17:15:00,67.37,BI-RUI-C009LD
2023-02-24 17:30:00,67.31,BI-RUI-C009LD
2023-02-24 17:45:00,66.45,BI-RUI-C009LD
2023-02-24 18:00:00,60.43,BI-RUI-C009LD
2023-02-24 18:15:00,60.15,BI-RUI-C009LD
2023-02-24 18:30:00,60.86,BI-RUI-C009LD
2023-02-24 18:45:00,60.53,BI-RUI-C009LD
2023-02-24 19:00:00,63.99,BI-RUI-C009LD
2023-02-24 19:15:00,61.98,BI-RUI-C009LD
2023-02-24 19:30:00,63.97,BI-RUI-C009LD
2023-02-24 19:45:00,65.12,BI-RUI-C009LD
2023-02-24 20:00:00,66.84,BI-RUI-C009LD
2023-02-24 20:15:00,68.91,BI-RUI-C009LD
2023-02-24 20:30:00,72.5,BI-RUI-C009LD
2023-02-24 20:45:00,,BI-RUI-C009LD
2023-02-24 21:00:00,76.39,BI-RUI-C009LD
2023-02-24 21:15:00,77.74,BI-RUI-C009LD
2023-02-24 21:30:00,77.84,BI-RUI-C009LD
2023-02-24 21:45:00,77.6,BI-RUI-C009LD
2023-02-24 22:00:00,77.6,BI-RUI-C009LD
2023-02-24 22:15:00,77.6,BI-RUI-C009LD
2023-02-24 22:30:00,77.6,BI-RUI-C009LD
2023-02-24 22:45:00,77.6,BI-RUI-C009LD
2023-02-24 23:00:00,77.6,BI-RUI-C009LD
2023-02-24 23:15:00,77.6,BI-RUI-C009LD
2023-02-24 23:30:00,77.6,BI-RUI-C009LD
2023-02-24 23:45:00,77.6,BI-RUI-C009LD
2023-02-25 00:00:00,77.6,BI-RUI-C009LD
2023-02-25 00:15:00,,BI-RUI-C009LD
2023-02-25 00:30:00,77.6,BI-RUI-C009LD
2023-02-25 00:45:00,77.6,BI-RUI-C009LD
2023-02-25 01:00:00,77.6,BI-RUI-C009LD
2023-02-25 01:15:00,77.6,BI-RUI-C009LD
2023-02-25 01:30:00,77.44,BI-RUI-C009LD
2023-02-25 01:45:00,76.91,BI-RUI-C009LD
2023-02-25 02:00:00,75.99,BI-RUI-C009LD
2023-02-25 02:15:00,65.89,BI-RUI-C009LD
2023-02-25 02:30:00,61.31,BI-RUI-C009LD
2023-02-25 02:45:00,62.32,BI-RUI-C009LD
2023-02-25 03:00:00,69.95,BI-RUI-C009LD
2023-02-25 03:15:00,63.19,BI-RUI-C009LD
2023-02-25 03:30:00,51.66,BI-RUI-C009LD
2023-02-25 03:45:00,64.82,BI-RUI-C009LD
2023-02-25 04:00:00,52.02,BI-RUI-C009LD
2023-02-25 04:15:00,41.7,BI-RUI-C009LD
2023-02-25 04:30:00,54.83,BI-RUI-C009LD
2023-02-25 04:45:00,46.29,BI-RUI-C009LD
2023-02-25 05:00:00,41.7,BI-RUI-C009LD
2023-02-25 05:15:00,40.03,BI-RUI-C009LD
2023-02-25 05:30:00,41.7,BI-RUI-C009LD
2023-02-25 05:45:00,41.7,BI-RUI-C009LD
2023-02-25 06:00:00,41.7,BI-RUI-C009LD
2023-02-25 06:15:00,41.7,BI-RUI-C009LD
2023-02-25 06:30:00,41.7,BI-RUI-C009LD
2023-02-25 06:45:00,41.7,BI-RUI-C009LD
2023-02-25 07:00:00,46.67,BI-RUI-C009LD
2023-02-25 07:15:00,56.51,BI-RUI-C009LD
2023-02-25 07:30:00,56.72,BI-RUI-C009LD
2023-02-25 07:45:00,58.48,BI-RUI-C009LD
2023-02-25 08:00:00,68.12,BI-RUI-C009LD
2023-02-25 08:15:00,77.63,BI-RUI-C009LD
2023-02-25 08:30:00,49.39,BI-RUI-C009LD
2023-02-25 08:45:00,54.23,BI-RUI-C009LD
2023-02-25 09:00:00,52.5,BI-RUI-C009LD
2023-02-25 09:15:00,51.28,BI-RUI-C009LD
2023-02-25 09:30:00,53.47,BI-RUI-C009LD
2023-02-25 09:45:00,65.54,BI-RUI-C009LD
2023-02-25 10:00:00,53.41,BI-RUI-C009LD
2023-02-25 10:15:00,57.55,BI-RUI-C009LD
2023-02-25 10:30:00,57.76,BI-RUI-C009LD
2023-02-25 10:45:00,57.02,BI-RUI-C009LD
2023-02-25 11:00:00,57.3,BI-RUI-C009LD
2023-02-25 11:15:00,57.07,BI-RUI-C009LD
2023-02-25 11:30:00,72.66,BI-RUI-C009LD
2023-02-25 11:45:00,57.18,BI-RUI-C009LD
2023-02-25 12:00:00,57.53,BI-RUI-C009LD
2023-02-25 12:15:00,57.37,BI-RUI-C009LD
2023-02-25 12:30:00,59.45,BI-RUI-C009LD
2023-02-25 12:45:00,59.21,BI-RUI-C009LD
2023-02-25 13:00:00,74.04,BI-RUI-C009LD
